species,Protein,asymptote,mid,m,Tm,r2
Homo sapiens K562 cells,Q8IZP0,0.0183047868626983,50.648978805928806,1703.8933468082246,50.70739512875403,0.998140319496953
Homo sapiens K562 cells,P00519,0.0154550504049694,44.229801885730176,720.7710191949511,44.3215374163883,0.997586153131654
Homo sapiens K562 cells,P42684,0.0418069704027737,45.25237491733009,1464.314214326737,45.38590488808722,0.9962833369002037
Homo sapiens K562 cells,P09110,1.4494738184323014e-32,58.43773559781321,1183.8674974577182,58.44223192877749,0.9544120683491788
Homo sapiens K562 cells,Q13085,0.0417019439965714,45.72440806734491,1802.725824162753,45.82564646430825,0.996595646448762
Homo sapiens K562 cells,Q6JQN1,0.0562577817511804,49.59925767476602,1412.5980885163042,49.811125993796736,0.9876285202646904
Homo sapiens K562 cells,Q9UKU7,0.0833554950323992,55.427536477242434,2127.05721927939,55.69936624612208,0.9864986626385944
Homo sapiens K562 cells,Q9H845,0.067519731232199,52.54150118964001,9999.999654198797,52.57868441481474,0.9582561867928988
Homo sapiens K562 cells,Q15057,0.0219365641984505,48.73949689050804,1744.838646797024,48.80089210746623,0.9991949782890024
Homo sapiens K562 cells,O75908,1.6355298442019307e-16,59.473360120225045,810.3510282282889,59.47760058975558,0.9442811308275731
Homo sapiens K562 cells,Q9H3P7,0.0277866603823541,49.56201827777423,1551.8785334090016,49.65693370178812,0.9974697918809374
Homo sapiens K562 cells,Q9BR61,0.0345715164358282,46.684367166031656,1199.1227028689118,46.81724019179066,0.9963826145123844
Homo sapiens K562 cells,Q96QU6,3.409550425084366e-27,53.41409339116567,539.6914118304742,53.418752878649975,0.9462753044010008
Homo sapiens K562 cells,P53396,0.0239882703033043,52.32052300050036,2994.3348662017825,52.378751325824645,0.9950877455584752
Homo sapiens K562 cells,Q9NRP4,0.0232544112266692,51.95058587184105,1417.777384398237,52.04322422647854,0.9724582998185084
Homo sapiens K562 cells,P21399,0.0118498915893326,53.6703581538237,1878.3729842738023,53.70874628321888,0.9989016781872506
Homo sapiens K562 cells,Q99798,0.0442717395739869,50.558647349472615,3229.656100937465,50.635220867402325,0.957762257216935
Homo sapiens K562 cells,O14734,0.0168087583545107,61.61777179882489,3072.0593551175984,61.66128754883073,0.9527750245938732
Homo sapiens K562 cells,Q15067,0.1784289018533624,64.70585149668806,1897.3702586769243,65.70669722642491,0.9632717933253268
Homo sapiens K562 cells,P24666,0.0107777376649195,46.770800587200725,1144.544683074652,46.81397071846914,0.9989996844399612
Homo sapiens K562 cells,P11117,1.9677594892400946e-19,58.01872386919809,1046.0604022788716,58.019180225739696,0.98414450069876
Homo sapiens K562 cells,Q96CM8,0.0467747445157857,50.08226465497346,1568.2864610499455,50.249187045261365,0.9777666601058562
Homo sapiens K562 cells,Q4G176,0.041657923534819,48.65926295155007,1625.3331649433758,48.78845833354664,0.9785278937043784
Homo sapiens K562 cells,P33121,0.0004093873035495,48.99316581837761,1030.9932714524707,48.99509749054965,0.9948295676013864
Homo sapiens K562 cells,O95573,0.0397732245677965,49.98411385751544,1219.3381179852042,50.1601657373146,0.9944930774619796
Homo sapiens K562 cells,O60488,0.0469012178779674,44.418140205041766,1279.203304571667,44.57864889854304,0.9969875445324872
Homo sapiens K562 cells,Q53FZ2,0.0364753369708309,46.3235691929186,1520.7223270772758,46.440505901505226,0.9775969978971828
Homo sapiens K562 cells,Q9NR19,0.0172589033041369,51.31825615902339,2077.329070067302,51.372008261911176,0.9991673171458552
Homo sapiens K562 cells,P60709,0.158316586288352,54.44651185101944,1715.0517242657588,55.12174673921447,0.9860805793320488
Homo sapiens K562 cells,P68032,0.1490054342550203,54.30365506207591,1426.332523854359,55.04845908356847,0.9186235381708324
Homo sapiens K562 cells,O96019,0.0160467879921107,50.80529156887518,1212.823258090652,50.87585386376086,0.9963358489301614
Homo sapiens K562 cells,Q9H568,0.0103171642093621,54.18197474857411,1133.8068818733946,54.24084889185282,0.9944779986071484
Homo sapiens K562 cells,P12814,1.2322457944087295e-20,57.54338021327031,1464.1743546641885,57.547308018866055,0.987202711433109
Homo sapiens K562 cells,O43707,1.5442575586794557e-21,57.4088036367513,1369.8122665034366,57.41361393697113,0.9765564710791478
Homo sapiens K562 cells,Q9NZ32,0.1610027489798181,54.95099021116848,972.0723413596032,56.19316531110327,0.9337368203781848
Homo sapiens K562 cells,P61163,6.178383946229088e-15,55.25314935062541,891.8372492668598,55.257218559948726,0.9625708702951276
Homo sapiens K562 cells,P42025,1.3486970879737584e-17,56.32476284861857,1032.320078180904,56.32931332584078,0.9668828467483286
Homo sapiens K562 cells,P61160,2.794083020512362e-19,53.71843010334489,748.2799585103357,53.72168885619104,0.9944681340395723
Homo sapiens K562 cells,P61158,0.0137303439213736,56.53463784658702,1155.916087570156,56.61592814576087,0.9820788284928306
Homo sapiens K562 cells,Q9GZN1,0.0619971291914472,48.99589956674702,834.0142112319729,49.387884931194165,0.9913183836864594
Homo sapiens K562 cells,Q03154,0.0345516721257082,59.11091473491971,581.4710959192171,59.54920045953008,0.9665675391991126
Homo sapiens K562 cells,P07311,0.026148556271495,53.83752341159435,1848.1109290675788,53.92177897364353,0.9996070685652696
Homo sapiens K562 cells,P00813,1.713968766272285e-20,59.60597115730608,722.1558592765155,59.60979570944504,0.9469381591576788
Homo sapiens K562 cells,Q6DHV7,5.127726893064862e-44,63.31158274839495,1295.0657916284413,63.31565525160062,0.9314737520637528
Homo sapiens K562 cells,Q9BUB4,0.0314373627153866,44.960182575323365,1432.620948607099,45.05543214990593,0.9985828218145452
Homo sapiens K562 cells,Q7Z6V5,2.1067256225959924e-24,51.657643004072,719.313042348685,51.6615579331945,0.9972815302907672
Homo sapiens K562 cells,Q96EY9,2.4030035223095496e-21,52.9999964881547,966.6552660824492,52.99999651916456,0.9797835146066284
Homo sapiens K562 cells,P35611,0.0631095261970644,53.72926989429444,1022.1551404429596,54.11685904470064,0.993092628771921
Homo sapiens K562 cells,P35612,0.0469763814159433,54.21151804437486,1053.0060277340715,54.49509106941124,0.9919025011889516
Homo sapiens K562 cells,Q9UEY8,0.0667038550134534,54.08329152967266,1188.9971487364771,54.44626521894194,0.9927996363400968
Homo sapiens K562 cells,Q99541,0.0104585144159257,49.94624884377912,760.9351439046737,50.0160915507905,0.9959815950182644
Homo sapiens K562 cells,P11766,2.345275156753331e-32,62.50278879755376,1630.9314548685809,62.50673943940544,0.9659009056528204
Homo sapiens K562 cells,Q9BV57,1.0054380345582053e-21,47.75689714538481,829.7103150774708,47.75968389238239,0.9971029336280788
Homo sapiens K562 cells,P55263,1.3762687475493208e-23,58.76617405408035,1437.4238703877377,58.76782345635261,0.9810357411400674
Homo sapiens K562 cells,Q9H2P0,0.0484213838686703,45.485786810645656,1984.3160317581608,45.59979535280967,0.9898459715100136
Homo sapiens K562 cells,Q96SZ5,8.519737754317749e-18,54.72711285014089,672.8857776672442,54.730350602474594,0.9877701877031148
Homo sapiens K562 cells,P54922,0.0334712704230458,54.1070328194257,1915.155082032939,54.221430768535214,0.9874750579864668
Homo sapiens K562 cells,Q9NX46,0.0198470959225819,53.36203067745075,1555.958245790608,53.442920962919466,0.9945835518697436
Homo sapiens K562 cells,P25098,0.0162034005962076,50.72147819792671,1354.5152920492485,50.78594187274017,0.996742258562692
Homo sapiens K562 cells,Q16186,0.02478549469738,51.13902053588327,1572.542173575996,51.23120085636288,0.9974335544817136
Homo sapiens K562 cells,P30566,3.052507906650761e-28,59.82450466269172,1238.4687641015464,59.82597165440058,0.9634176684795256
Homo sapiens K562 cells,P30520,1.2510454603003404e-15,57.31890590064898,1331.9512351410308,57.32373901103362,0.9949433534949056
Homo sapiens K562 cells,Q8N142,3.655208616886653e-26,55.37305677957677,1126.4959422970417,55.37792095876648,0.9940841463770886
Homo sapiens K562 cells,Q08117,3.1907133012265246e-17,46.416917529085474,499.13172835805534,46.42232321393082,0.9801485632224092
Homo sapiens K562 cells,Q6ULP2,0.0407905763967833,50.05735158971451,1308.671986834529,50.22823859492297,0.9978352372662684
Homo sapiens K562 cells,P20933,8.368954324874345e-17,60.74025165617651,554.8027927509054,60.743239542079344,0.9208766097441629
Homo sapiens K562 cells,Q96P47,0.0527246328998575,46.16541470862295,952.527323423023,46.42492648562169,0.9878979291740114
Homo sapiens K562 cells,P52594,0.0136042272318571,52.63573946034866,1585.0840108953248,52.68674268910444,0.9980398385220158
Homo sapiens K562 cells,O95081,0.0286138327246513,44.653324121822166,1190.598382862623,44.75520163955478,0.9986607517545626
Homo sapiens K562 cells,P35573,0.0707270140726511,50.36117238501157,2121.348381472683,50.55544098727176,0.9835741002450624
Homo sapiens K562 cells,O00116,0.0842354852839922,52.72335006834589,9999.99999999265,52.723570833961226,0.9914946656035896
Homo sapiens K562 cells,Q8IUZ5,9.689260068094969e-18,57.69555365404277,919.2165055864284,57.69868520681866,0.9719559575032684
Homo sapiens K562 cells,P23526,1.778789488561752e-43,63.467765158372686,1246.14990805637,63.47179980488435,0.9233616063371786
Homo sapiens K562 cells,O43865,0.0089938737937994,51.69782156294488,833.919265578189,51.75910601817523,0.998790259626918
Homo sapiens K562 cells,Q96HN2,7.443033485853596e-16,54.84598520632594,508.2823268748813,54.84814223314294,0.970924532499076
Homo sapiens K562 cells,Q09666,0.2362995811836718,49.02818641772843,679.8421832083772,51.41423531583706,0.993743440703683
Homo sapiens K562 cells,O95433,0.0123844735975647,50.27357989958598,1772.733979693711,50.31773032214391,0.9969707754793152
Homo sapiens K562 cells,Q96BJ3,0.0016501098733595,50.30326913646648,1128.6323662334948,50.31631361859103,0.9937567960397792
Homo sapiens K562 cells,P55008,0.043289089006724,52.81633281908345,1022.7599297457364,53.06668553941492,0.9878686500714988
Homo sapiens K562 cells,O00170,0.0097446087968877,48.36770242010024,1536.1589732025018,48.405054729406174,0.9987198485301668
Homo sapiens K562 cells,P00568,0.0189917117400624,50.36820435149406,1697.4998123869143,50.43379398408542,0.999674666306696
Homo sapiens K562 cells,P54819,0.0258470212904886,63.136660127642784,9999.999999996213,63.20507093510997,0.9076643074873484
Homo sapiens K562 cells,P27144,0.0542588444727661,55.293252539183634,3005.342417475357,55.42458704235125,0.953366825723803
Homo sapiens K562 cells,O43823,0.0311090133838943,51.93710764041316,1180.0483931163724,52.087375935529806,0.9948953664220476
Homo sapiens K562 cells,Q9ULX6,0.0176246209577279,45.18539352483731,1058.9075969267897,45.26176700173902,0.9996182964713736
Homo sapiens K562 cells,Q99996,0.0694680170609308,46.48560792428964,1685.9612232172803,46.68509381186578,0.9924202212093742
Homo sapiens K562 cells,P14550,0.0190854640185096,51.63462880181851,2294.826445405399,51.681025768943286,0.999518738714003
Homo sapiens K562 cells,P15121,1.3236447071979175e-25,55.33298165724205,1753.443237607151,55.33894532477947,0.995778363829238
Homo sapiens K562 cells,Q04828,0.0276150696776106,44.902294239572726,1997.9784691082357,44.95819498727232,0.9991940502457736
Homo sapiens K562 cells,P42330,0.0393565063831188,49.43206600764226,1758.0660725905204,49.5538060973175,0.9936220631931092
Homo sapiens K562 cells,O43488,0.0232463183009734,53.43205309906738,3388.214185681516,53.48157054921004,0.9985162103194588
Homo sapiens K562 cells,P31749,0.0126246142729562,46.78313331953573,1148.6674488067322,46.833206679859686,0.9965313116191488
Homo sapiens K562 cells,Q96B36,0.1552120053561873,55.49483117537911,1150.0921451606844,56.52087569065103,0.9565527954390272
Homo sapiens K562 cells,P31751,0.0040659003979965,48.58915221942286,1077.1453630481533,48.61125982271204,0.9968419565524492
Homo sapiens K562 cells,P13716,4.365144445537671e-21,65.2977460975342,440.1292751255956,65.30102169113964,0.9344184433390224
Homo sapiens K562 cells,Q8IZ83,5.914539607884166e-18,51.84879194272733,564.2660482552735,51.850932079634816,0.9825561338695372
Homo sapiens K562 cells,P54886,0.0742317445227754,53.25416108970144,3212.368067476287,53.41627137065931,0.9513386161695512
Homo sapiens K562 cells,P00352,5.616738935750983e-19,59.97719071242327,731.6645108306489,59.97748781465858,0.9689316614414348
Homo sapiens K562 cells,O94788,2.227061443616887e-21,58.8706715020948,881.2282499473073,58.872127040549984,0.9779163860276352
Homo sapiens K562 cells,P30837,0.0376905868093506,53.89176142964688,3322.8334537851238,53.9581214025019,0.9056661951511028
Homo sapiens K562 cells,Q3SY69,0.020671084450118,49.95558155410214,1431.2836882445472,50.03075761122616,0.9890836587220142
Homo sapiens K562 cells,P30038,0.0494307851806595,53.04213510781268,4975.477893435933,53.12419589850405,0.9412323781882116
Homo sapiens K562 cells,Q02252,0.0245292845682809,49.30636137199826,1476.748248213584,49.397437939943245,0.9623570256219348
Homo sapiens K562 cells,P49189,9.113933968186844e-20,57.34384673186451,1289.9129677686049,57.348653510821,0.994711010005794
Homo sapiens K562 cells,P04075,6.011145621542782e-18,61.03916236586981,1001.284862517918,61.039983924335566,0.9476260548118524
Homo sapiens K562 cells,P09972,6.661626063115821e-24,59.734765390655205,1096.580959299214,59.73729375240975,0.9669169878560272
Homo sapiens K562 cells,Q9NP73,4.595850606932693e-21,48.3693164195342,660.1104094864363,48.374517971540776,0.942084692396435
Homo sapiens K562 cells,Q13686,0.1042870838719167,49.50588547406061,1214.1534524241465,49.98310572198016,0.901226705374633
Homo sapiens K562 cells,Q96Q83,0.1114492426645284,51.54221309583783,604.6435880031098,52.681421053776425,0.9810649525383164
Homo sapiens K562 cells,Q9NXW9,0.1002443799326293,47.871960183998205,1458.120166370151,48.23898023235101,0.9843519389097084
Homo sapiens K562 cells,Q6P6C2,0.1961294317556071,47.29506056346066,1058.395589052992,48.39014093990437,0.9784102411244574
Homo sapiens K562 cells,Q9BT30,0.0742567249134294,46.3907202686429,1696.1273865809185,46.605800878610296,0.979380461293636
Homo sapiens K562 cells,Q96BT7,0.0342020521024827,46.003680810264186,858.8511787238967,46.18441418178516,0.998353360652528
Homo sapiens K562 cells,P09917,3.133543695185182e-14,48.18788655985963,609.056788191574,48.19158579130036,0.9982969105596188
Homo sapiens K562 cells,Q96Q42,0.1392947994395029,50.36608082369912,658.6693608117567,51.6644260919816,0.9673805269717176
Homo sapiens K562 cells,Q9Y303,3.0848642753560427e-27,54.43977627828768,938.8072401390616,54.44453023018893,0.996055714802082
Homo sapiens K562 cells,Q9Y4X0,0.0193701525730951,44.913537638674015,1194.7834873771023,44.980339153984175,0.999617819756049
Homo sapiens K562 cells,Q01433,0.0066029076905332,56.87682619245771,1571.8876793240777,56.904466820656495,0.9929232786829812
Homo sapiens K562 cells,Q86W34,0.0216308842827069,46.907900382747926,983.2245369882456,47.00737726454881,0.9992042600744164
Homo sapiens K562 cells,Q9H1A4,0.0226636935736368,51.669083777244936,2014.105728270055,51.731818977299454,0.9861182709058466
Homo sapiens K562 cells,Q9UM13,0.035343968954078,52.01213757178636,981.1192844598024,52.220423497241256,0.9951973673038416
Homo sapiens K562 cells,Q9UJX6,0.0220938740381906,50.68088201923283,1430.6969764066826,50.76437112605117,0.9903021464057782
Homo sapiens K562 cells,Q9UJX5,0.0512465689313999,53.82408366845235,2793.663133247575,53.93509931950232,0.979624821406264
Homo sapiens K562 cells,Q9UJX4,2.2448990978957637e-19,51.19359817628213,1079.6296084347348,51.197966080805806,0.983131539215973
Homo sapiens K562 cells,Q9UJX3,1.1381788303037401e-17,50.01500753565957,730.4716055762258,50.01540284179721,0.9887493934095518
Homo sapiens K562 cells,P16157,0.0255492614952594,43.0758543632647,1192.1219877751555,43.16483452121188,0.9987249759772596
Homo sapiens K562 cells,Q12955,0.0368022126273983,49.30407953034525,996.2023812551054,49.49835773553993,0.9980808036704708
Homo sapiens K562 cells,Q9P2R3,0.0351239452523033,45.18381090857117,2146.7931814627814,45.26899551139825,0.9978975626306404
Homo sapiens K562 cells,Q86XL3,0.0377561121854321,41.54197915910272,1322.8791012323084,41.65024439614867,0.9891613107623028
Homo sapiens K562 cells,Q8IV38,0.0116481908140101,49.70444455739478,1876.2384186168251,49.73583478113273,0.998461129541161
Homo sapiens K562 cells,Q8IZ07,0.0170775094269259,49.890723176035415,1372.711769852757,49.95388639691351,0.9971170896876832
Homo sapiens K562 cells,Q6P6B7,9.603049923857807e-24,47.31905379841297,696.1893325233829,47.3242562561341,0.9512423473881412
Homo sapiens K562 cells,O75179,0.0227905732908479,46.75285750029546,1274.022601594727,46.83430005318439,0.9956742404497124
Homo sapiens K562 cells,Q96NW4,0.0534215502218642,43.091575911174594,1249.0606806274886,43.271550517864014,0.9961957600980196
Homo sapiens K562 cells,O15084,0.0036066231923765,52.70355878007632,1459.8696409134277,52.719310373296274,0.9865758927931234
Homo sapiens K562 cells,Q6AI12,3.923537847656549e-20,45.97757475667679,842.1640636871349,45.97776928888552,0.9883238411673988
Homo sapiens K562 cells,Q9ULJ7,0.0662644403129025,46.22393521481061,1451.9251029354273,46.44632248125416,0.9907480642502698
Homo sapiens K562 cells,Q8NB46,0.0380615847754485,47.42894228105471,1523.5561374331744,47.55366858020989,0.9984753069911334
Homo sapiens K562 cells,Q6NXT1,6.866245319043687e-27,48.8967125099316,706.1733602251762,48.89806207402929,0.996423000839854
Homo sapiens K562 cells,Q92625,0.0954128272322686,43.60821547510781,974.9134760817362,44.02687606068379,0.9825095315557676
Homo sapiens K562 cells,Q9H8Y5,0.0371967117607734,46.78714439412137,1248.5906568717362,46.92372649982335,0.9983035720441684
Homo sapiens K562 cells,Q9NQW6,0.0421823065091676,45.3465862205538,1841.5746960675613,45.45699717323196,0.9967296320326106
Homo sapiens K562 cells,P39687,0.1198623009277002,56.04054331267361,1321.103818625307,56.70810137506679,0.9904079529933796
Homo sapiens K562 cells,Q92688,0.00291723203934,52.61149443445399,1674.100953925408,52.624058838915225,0.9971771532344932
Homo sapiens K562 cells,Q9BTT0,0.0373636101343464,44.31731663505961,1332.6678582077457,44.44192697703923,0.997424018389654
Homo sapiens K562 cells,P15144,0.2220856690161589,53.04883774653828,854.3967771968424,55.05987198004282,0.970544487292301
Homo sapiens K562 cells,P58335,0.2391359187084142,52.39489450315416,1335.7303317540068,53.7815880896612,0.9389964464441344
Homo sapiens K562 cells,P04083,0.0186933238515221,48.24720064744984,3191.3205495045345,48.29465922454591,0.9997319177453652
Homo sapiens K562 cells,P50995,0.0165753967980361,48.87743121253895,2096.701057385887,48.91389465619872,0.9994989598964296
Homo sapiens K562 cells,P07355,0.0036033601298222,52.67331707945908,1959.86342681099,52.684586945090565,0.9965411489213242
Homo sapiens K562 cells,P12429,0.0213452813765829,52.20438572045798,2238.09646702524,52.26789466962908,0.999315048096663
Homo sapiens K562 cells,P09525,0.0316237386855715,48.3002033787909,2200.568962995386,48.38209167763527,0.9987794710795942
Homo sapiens K562 cells,P08758,0.0165593366407722,48.67920338356036,2102.209281710453,48.7170532143503,0.9993103360104356
Homo sapiens K562 cells,P08133,0.0073393292276751,49.30833114837253,1594.817185411888,49.33846658095389,0.9988310930171364
Homo sapiens K562 cells,P20073,0.0328434415248327,50.75219397576596,2620.226675266946,50.81642379462739,0.9992785978914112
Homo sapiens K562 cells,Q8NB78,0.0200136796944324,48.37150642224636,923.1580522661284,48.48153356269509,0.9995321697445548
Homo sapiens K562 cells,Q10567,0.0215326063034511,48.76356878067661,730.0772207682282,48.90882511524229,0.987725675803218
Homo sapiens K562 cells,O43747,0.0175501559107616,47.60430384991856,1142.680031467682,47.67918905601309,0.9992258462438776
Homo sapiens K562 cells,O75843,0.0234285316772364,44.40926683561192,962.347567674687,44.51476763392,0.9987508604718645
Homo sapiens K562 cells,Q9UMZ2,0.0136584289521763,48.75781949375758,755.2926201077516,48.84734952099327,0.994277150352285
Homo sapiens K562 cells,Q9BXS5,0.058858166950403,48.20009575691056,967.098383613479,48.51115248364684,0.9876050513849404
Homo sapiens K562 cells,P61966,0.0617637242285969,47.580102859748976,930.935170371146,47.904926028544125,0.997045117301296
Homo sapiens K562 cells,P56377,0.0167915049887126,47.90900331737623,1437.496440470742,47.963454551445245,0.9993615181653824
Homo sapiens K562 cells,O95782,2.0100158238032799e-25,52.21265154218346,1075.9740209853442,52.21707536852555,0.9745587713796584
Homo sapiens K562 cells,O94973,0.0059736002661375,51.74982031059943,1197.0356234346125,51.7786821301723,0.9929278021654644
Homo sapiens K562 cells,P63010,0.0062136019302257,52.77242731791372,1645.221784240163,52.79417776624376,0.9866843155297456
Homo sapiens K562 cells,Q96CW1,0.0230218793300725,53.26616800789464,1793.5437693360504,53.34897675912604,0.9906533251755224
Homo sapiens K562 cells,P53680,1.1561303594396046e-24,50.91330841702439,707.2850678569808,50.91444986947236,0.9645112876909228
Homo sapiens K562 cells,O00203,0.0126333561218968,49.06339296695041,1579.7986011440903,49.10721425158043,0.9979681901117936
Homo sapiens K562 cells,O14617,0.0231095244375082,49.147341148118514,1806.1844292941944,49.21984133856706,0.9971258112120348
Homo sapiens K562 cells,Q9Y2T2,0.0145534533194727,48.95727830118133,1370.2627005115564,49.009452490927536,0.9974706095304788
Homo sapiens K562 cells,Q92572,0.0270873319454965,48.84373706782154,1060.379719244141,48.96969795101692,0.994680863769612
Homo sapiens K562 cells,P59780,0.0413850474625842,48.73564492228272,1051.9490612736158,48.93250986739304,0.9985897545968658
Homo sapiens K562 cells,Q9Y6B7,0.0213383023697544,45.85724704921174,1018.0713333269816,45.94797749529089,0.9990152172558752
Homo sapiens K562 cells,Q9UPM8,0.0106307860241403,45.78973771019631,1074.5906337032643,45.83308489515726,0.9989289692668036
Homo sapiens K562 cells,O14727,0.0257386423928586,47.476808769086745,1401.3169696172167,47.56809662309378,0.9972070889918406
Homo sapiens K562 cells,Q99767,0.0530297415039958,45.61479956491919,977.1539912885556,45.857494832120295,0.9931443210176076
Homo sapiens K562 cells,O96018,0.0318605923618107,43.027043853583045,989.3180025432584,43.15672774712317,0.9929207451249844
Homo sapiens K562 cells,P25054,0.0867373926607632,52.515063803385445,1779.1484251951715,52.81628666618216,0.9768021493962862
Homo sapiens K562 cells,P13798,6.340182924077806e-18,61.1986285822294,918.5112860614512,61.20170094812485,0.9437964154422028
Homo sapiens K562 cells,P27695,0.0163646177748848,49.392274397948256,1522.697378204169,49.45269063836185,0.998824648390353
Homo sapiens K562 cells,Q9BZZ5,0.0269974076457066,54.402578271881765,4860.748697716186,54.45225377418196,0.9748097607893804
Homo sapiens K562 cells,Q96GX9,7.068696149541199e-23,63.84605036616931,560.8428032755313,63.84794586724961,0.9397906531209058
Homo sapiens K562 cells,Q8N2Z9,0.0408963287439274,50.06832830602648,1646.904991030388,50.20723448864126,0.9959527298487676
Homo sapiens K562 cells,Q8NCW5,1.8207640011249536e-19,62.3067197921541,620.831423821709,62.31030355128033,0.9569421848150916
Homo sapiens K562 cells,P04114,7.810139406521375e-23,59.132092707664015,373.1260006133256,59.13411012112164,0.9068228837784966
Homo sapiens K562 cells,Q0VD83,2.211523982135192e-15,61.70179466041963,882.6080123471374,61.70479980484478,0.913280879089143
Homo sapiens K562 cells,Q9HC16,0.2563167006665758,51.883011484696766,843.9574693910115,54.29572345096748,0.9392495427653368
Homo sapiens K562 cells,Q9BQE5,0.0218635339452596,48.13553095505264,824.7439018300486,48.26717097866883,0.9975620792356216
Homo sapiens K562 cells,Q92624,0.0344489306733693,52.50552068738352,1262.6687621737487,52.66662072537425,0.9844243864080444
Homo sapiens K562 cells,Q9UKG1,0.0467971213787418,49.12937635375663,1426.3140560462575,49.30579915567681,0.9972109698111364
Homo sapiens K562 cells,Q06481,0.0464779229782113,45.01131746453053,1592.392374141776,45.14481188377884,0.9938409123739004
Homo sapiens K562 cells,P07741,7.371245450787199e-19,61.808645608295166,858.4592742842902,61.81074032758668,0.9702253685393366
Homo sapiens K562 cells,O60306,0.0356325482009452,44.86727670559556,669.494459947355,45.09361144915431,0.9780441056017108
Homo sapiens K562 cells,P10398,0.0433247267919008,46.87971248985357,1007.557122585395,47.081541008774416,0.9980168955293705
Homo sapiens K562 cells,Q96P48,0.0308380279483336,44.86362564979332,1551.146269845163,44.94587944900715,0.9945763867425031
Homo sapiens K562 cells,P48444,0.0210541181741625,51.35888324669871,1861.0744285335688,51.427981701688005,0.9994941060695872
Homo sapiens K562 cells,P41227,0.0037657602256315,52.352697935930216,1357.8399519574004,52.37381816522998,0.9952235925884836
Homo sapiens K562 cells,Q9BSU3,0.0541339441353669,51.13586914856138,1571.74400499237,51.33741085296752,0.9907913207656572
Homo sapiens K562 cells,P61204,4.5009482068424464e-21,61.28116024771883,1030.1273416701524,61.284999698847145,0.97883736477954
Homo sapiens K562 cells,P18085,1.165287269898383e-21,51.49945151858101,1011.4291229962976,51.50427994922365,0.9865656246693127
Homo sapiens K562 cells,P84085,1.2916475513976076e-20,55.58135948706927,938.569822228312,55.58541718001033,0.9764898808734388
Homo sapiens K562 cells,P62330,1.1068338340449553e-19,53.50396860669574,1173.1899346313817,53.5085806777392,0.9825227043675224
Homo sapiens K562 cells,Q8N6T3,0.0177509497728444,47.993372936710585,1459.6914917071945,48.05314727751424,0.9934815352068472
Homo sapiens K562 cells,Q8N6H7,0.0097171536957919,47.94505804273972,1359.1467234096303,47.97817908285419,0.9984579069980593
Homo sapiens K562 cells,Q9NP61,0.0004218520009167,50.07562612387907,1049.8827130750412,50.07994156755485,0.99731235327561
Homo sapiens K562 cells,Q9Y6D6,0.0365222870705358,48.702408518693694,1681.9855544905622,48.81080717447077,0.9981397065177928
Homo sapiens K562 cells,Q9Y6D5,0.0333374166447525,48.33196992183412,1813.055152804348,48.43104298145724,0.9971524879156676
Homo sapiens K562 cells,P53367,0.0091355509235571,47.13786937915485,1166.7486791881154,47.17847246687205,0.99884190626815
Homo sapiens K562 cells,P53365,0.0518361992409794,48.74384369207422,1181.969347480754,48.96535359692033,0.998697157225152
Homo sapiens K562 cells,Q9NWB6,0.2644569728825262,44.34410949845936,628.4616899913957,46.84094627496672,0.9909485099564664
