species,Protein,asymptote,mid,m,Tm,r2
Escherichia coli cells,P08200_icd,0.11580412754041468,55.92944287468293,3336.0553811341733,56.198528514239555,0.980041877410172
Escherichia coli cells,P08201_nirB,0.08874920370641055,51.904120556492735,1258.1808524848866,52.33631838241927,0.973826208291658
Escherichia coli cells,P08202_araA,0.10230997617076515,54.9422963495047,2417.9216601813578,55.24555159512503,0.9782336152276195
Escherichia coli cells,P08204_araB,0.11568178103902454,61.05959707095762,4503.3388049663345,61.306951699531496,0.9229415324383116
Escherichia coli cells,P08244_pyrF,0.10542860980971157,52.579161004883424,1256.8086830145924,53.11071904937374,0.9909949460129588
Escherichia coli cells,P08312_pheS,0.09023873413992312,51.90214603494581,1516.3241732883466,52.26938228380171,0.997000616363062
Escherichia coli cells,P08337_mutT,0.21145346130120263,47.336422122062714,1052.444742318178,48.55617472995043,0.984834671721935
Escherichia coli cells,P08368_creB,0.21672323782176672,47.813930595283445,581.8285021449354,50.16306252838962,0.9875911514407373
Escherichia coli cells,P08373_murB,0.09624825836896263,47.794406831349434,918.1175947728536,48.342498125131875,0.992075733877278
Escherichia coli cells,P08390_usg,0.06943648502040435,44.776103313409,1091.0445342000367,45.055690491521794,0.9934888316163658
Escherichia coli cells,P08400_phoR,0.21061418242129754,47.75260183581438,718.5578537910332,49.567854348582514,0.9500908120100938
Escherichia coli cells,P08506_dacC,0.12306873582930003,49.67053378907553,981.2464569717986,50.403026430282594,0.9965605678906365
Escherichia coli cells,P08622_dnaJ,0.03690233897079286,43.782283593813574,467.74042859498144,44.10152798857577,0.9626878051481835
Escherichia coli cells,P08660_lysC,0.13299543781151832,52.48390851192575,1034.486353447768,53.331420830635885,0.9919399981381676
Escherichia coli cells,P08839_ptsI,0.05678212296570057,47.07192769587054,1469.4588099470357,47.2653857424265,0.9957632624422682
Escherichia coli cells,P08957_hsdM,0.15577594806660566,46.53188618939433,1292.3980426374071,47.1786817017288,0.937903079732147
Escherichia coli cells,P08997_aceB,0.06554157475935796,49.11476985959787,1182.3380553141303,49.41291944021876,0.9720854602548114
Escherichia coli cells,P09029_purK,0.06031974745516273,56.936827470290474,756.2515924542026,57.499495764300825,0.9699408530600262
Escherichia coli cells,P09030_xthA,0.15311294011488355,43.43738254253006,887.5721335699714,44.241549726182356,0.9829620739809314
Escherichia coli cells,P09053_avtA,4.2919208984211284e-21,65.02101710544663,2246.432526167968,65.02178806571362,0.9493785287780865
Escherichia coli cells,P09099_xylB,0.32483483186569395,64.38842415677651,9999.999999999998,64.86606366268893,0.949548205507456
Escherichia coli cells,P09126_hemD,1.1309109937248425e-25,51.079976761779676,376.16701414336643,51.0815221876401,0.9925854069827577
Escherichia coli cells,P09147_galE,0.07801678476494532,51.77102820404925,1147.8931812523515,52.176752640480736,0.99637558988334
Escherichia coli cells,P09148_galT,2.6443749459079916e-27,55.67097669187084,802.890326318596,55.674508381492544,0.9412506084407815
Escherichia coli cells,P09151_leuA,0.058844604624059486,45.28666237286676,671.6140261664265,45.67862979494214,0.984271859176708
Escherichia coli cells,P09155_rnd,0.24976715635327268,49.67746718332966,6053.22216132847,49.961328194181455,0.9617947687185328
Escherichia coli cells,P09158_speE,0.10006718445193685,59.24545962221025,1525.6796764811688,59.76953434861473,0.9971153289410614
Escherichia coli cells,P09372_grpE,0.2566048824656515,48.52843672869783,1355.1656427585037,49.827577573587696,0.9666781554928833
Escherichia coli cells,P09394_glpQ,0.17180988958877258,53.66854385306921,939.4922993230151,54.99148125577112,0.9697613666461702
Escherichia coli cells,P09424_mtlD,0.10411620561812286,52.2414529571055,1496.3260825588316,52.68001932219008,0.9893062715695493
Escherichia coli cells,P09551_argT,0.28843883385541313,48.9964513181949,1289.4477028432748,50.67784338255744,0.9530441234209108
Escherichia coli cells,P09832_gltD,1.807409371687613e-23,54.489314736634995,653.5552106386724,54.49391298368979,0.9724303876102638
Escherichia coli cells,P09833_modC,0.040075901210191535,53.360395685357624,767.8700601562407,53.6768730490529,0.9812381765379142
Escherichia coli cells,P0A6A0_ubiB,0.15269818318582262,53.47044553789459,937.7376476935453,54.61579467313017,0.9640203670133426
Escherichia coli cells,P0A6A3_ackA,7.394084003670315e-24,59.147196633714564,1050.735665016804,59.14997170717616,0.9739166725037306
Escherichia coli cells,P0A6B4_alr,0.1461227665966894,44.41928003639685,957.6886369787153,45.15222163503418,0.9824335171724659
Escherichia coli cells,P0A6B7_iscS,0.06035194555003392,51.05778297825945,840.6736820693345,51.46731231604837,0.9901242231892003
Escherichia coli cells,P0A6C8_argB,0.12758603703060326,47.037341370963496,566.1531578865661,48.22454625061756,0.9852867599824694
Escherichia coli cells,P0A6D0_argR,0.1055775262188294,52.27587300746965,1254.934564360978,52.803213522681965,0.9846260019979624
Escherichia coli cells,P0A6D3_aroA,0.13509957221479416,51.15600690411842,1006.5344413661624,51.988698244677956,0.9859773746373872
Escherichia coli cells,P0A6D7_aroK,0.1152357741357722,42.989358117125036,633.1741186395162,43.77486713229721,0.9446842767244598
Escherichia coli cells,P0A6E1_aroL,0.07148818808364794,46.34816132844284,838.5484439161844,46.75247243198442,0.9799534039282484
Escherichia coli cells,P0A6E4_argG,0.012283086527054036,47.055314212465824,559.3986705571689,47.15740278876396,0.9799308575006058
Escherichia coli cells,P0A6E9_bioD2,0.09746928309068564,55.52194927340656,868.9585656103908,56.3093673227008,0.9890929763215195
Escherichia coli cells,P0A6G7_clpP,0.04567911950814287,60.7495199034276,2399.7318336917774,60.89757514755646,0.9688374597409902
Escherichia coli cells,P0A6H1_clpX,0.04105883325136109,48.82501867822726,787.8908536186148,49.08836768980164,0.9905635545069947
Escherichia coli cells,P0A6H5_hslU,0.058881774863060315,52.2201543180588,895.7599568622107,52.61090066812324,0.9909088832569358
Escherichia coli cells,P0A6I0_cmk,6.616230546173725e-22,50.45853830267225,651.7565810697114,50.46355754066824,0.9307903593000972
Escherichia coli cells,P0A6I3_coaA,0.09902251369836605,46.44039138580628,1632.6985564104948,46.74159355758477,0.9937142040968268
Escherichia coli cells,P0A6I9_coaE,0.21641367813834614,50.90540008302788,696.448318939402,53.11210696235513,0.9316222489297681
Escherichia coli cells,P0A6J5_dadA,9.424545450354413e-19,52.61259722539234,618.5901714668435,52.616875962545635,0.9675642515024753
Escherichia coli cells,P0A6J8_ddlA,0.08772429667501203,49.6245661194496,1055.759399517141,50.08246068682153,0.9910151473280513
Escherichia coli cells,P0A6K1_dapF,2.3814159601285172e-20,50.76905506689532,425.7443268442021,50.77233110536,0.9616317451963856
Escherichia coli cells,P0A6K6_deoB,0.03669095702620223,52.60021790478829,798.5191291297542,52.867866421520674,0.9362171630369064
Escherichia coli cells,P0A6L0_deoC,0.08249084275048671,57.68539419210731,1327.2018069574642,58.14633468757763,0.9647434704668855
Escherichia coli cells,P0A6L2_dapA,2.3441680591363203e-20,58.817806814536624,720.3550456119705,58.819991722942184,0.9701203354911835
Escherichia coli cells,P0A6L9_hscB,0.0767452368014605,44.23520118940122,612.294919908051,44.77956995535424,0.9785252786928292
Escherichia coli cells,P0A6M4_dtd,0.039722081314734536,56.27309689575497,1132.223474643927,56.51177023402619,0.9615200210656613
Escherichia coli cells,P0A6N4_efp,0.1549402358811944,43.77057262061304,713.1116163683873,44.79828553723278,0.9644773456417906
Escherichia coli cells,P0A6N8_yeiP,0.18962230568431548,42.63109476933552,938.9182244800668,43.59335566796017,0.9813476878988797
Escherichia coli cells,P0A6P1_tsf,0.18333927249958973,61.23292254330167,3227.9607423802167,61.78205034231859,0.9534768812734983
Escherichia coli cells,P0A6P5_der,0.006007831047102827,45.762188968561524,488.2922918460543,45.817063444961356,0.9589579753557916
Escherichia coli cells,P0A6P7_engB,0.06942754913841456,50.00036206867405,1061.8843906671643,50.363854963571335,0.9967680033343301
Escherichia coli cells,P0A6P9_eno,0.18410237418997757,53.82457517883753,1711.4218452704815,54.631353203164224,0.9832394349186497
Escherichia coli cells,P0A6Q3_fabA,0.14903298574849516,61.028895752699874,1547.5812716578068,61.89660700081367,0.972249347597368
Escherichia coli cells,P0A6R0_fabH,0.1182008996048172,54.30772627634958,2106.7776765483127,54.698535774571496,0.9892910828605875
Escherichia coli cells,P0A6S3_flgI,0.37777436734760206,47.872864945507615,2442.53133659197,49.29726386406362,0.9259689866260762
Escherichia coli cells,P0A6S7_gpsA,0.05328574391909155,53.92972497010529,940.7436801735411,54.28664022261529,0.9545365713516771
Escherichia coli cells,P0A6T1_pgi,0.118013179568333,56.67632403299534,3572.547042535167,56.91990279098248,0.9629018577331473
Escherichia coli cells,P0A6T3_galK,0.048572255010170796,49.94643004448151,1283.4670141500624,50.15182097381594,0.9907673880377251
Escherichia coli cells,P0A6U5_rsmG,0.008290822210072511,60.944674042548584,757.8153368831531,61.02726884487512,0.972823136432298
Escherichia coli cells,P0A6U8_glgA,0.06921591659044908,48.30832020200922,981.6855234547542,48.672060329348824,0.9948228932914561
Escherichia coli cells,P0A6V5_glpE,0.2603952660174883,45.053986499306184,583.4777043000133,47.77848221295504,0.9763832638917592
Escherichia coli cells,P0A6V8_glk,0.11844363555054382,50.80452461204831,1697.9105885198144,51.23282510051844,0.9936570241652064
Escherichia coli cells,P0A6W5_greA,0.18626896318974728,44.49866472530371,1436.4089227289992,45.167237724218396,0.9740487076236373
Escherichia coli cells,P0A6W9_gshA,0.07149016146433193,48.738791702963,1557.9527467823684,48.975470910159686,0.9954032673433225
Escherichia coli cells,P0A6Y1_ihfB,8.142307290989557e-17,59.52757085280454,759.4237683768577,59.531697246775025,0.9261898878725415
Escherichia coli cells,P0A6Y5_hslO,0.21281058913518386,53.64883473861096,1135.6713419623134,55.09835336776187,0.9396550439074854
Escherichia coli cells,P0A6Z1_hscA,0.160964918688672,44.83446939009486,1473.410376992521,45.394262204254986,0.9546259351188316
Escherichia coli cells,P0A6Z6_nikR,0.3074969958338671,64.41999738751524,9999.999999999674,64.85445710403769,0.9633738202473171
Escherichia coli cells,P0A707_infC,0.1937787899831082,50.92531287228661,926.6577363917046,52.3494672782019,0.9249127536783998
Escherichia coli cells,P0A715_kdsA,0.06300719185250814,49.190626343821,1288.2544378646726,49.45483591803871,0.9892511598004505
Escherichia coli cells,P0A717_prs,8.63017666151094e-19,54.303559966411676,773.1839546794499,54.30791534055723,0.9771969286444218
Escherichia coli cells,P0A720_tmk,6.667791285452324e-22,50.984228492150756,667.6271208057277,50.984448760710066,0.9432215818233002
Escherichia coli cells,P0A722_lpxA,0.08544128452408876,62.59979056737336,3256.2025613991686,62.828585353998676,0.9621784769906615
Escherichia coli cells,P0A725_lpxC,0.07601450899556472,48.91568052970133,558.6662667716257,49.63890263610555,0.9726657821843638
Escherichia coli cells,P0A729_yceF,0.07678690633596764,52.18171007668178,935.8889834424216,52.677903380844086,0.9978832815225511
Escherichia coli cells,P0A734_minE,0.11243062236946087,51.55648002174581,561.6296669723047,52.79575513400494,0.9554666878638008
Escherichia coli cells,P0A738_moaC,0.056374851315297354,65.75950606781157,3576.934996889182,65.9039198329674,0.9717519482507633
Escherichia coli cells,P0A744_msrA,0.14985633454559197,43.63771517213164,1046.5079704765155,44.31214166790913,0.9841403746912528
Escherichia coli cells,P0A749_murA,2.793971176996511e-19,58.12275037304135,688.2510908671662,58.124878866119985,0.963625921650897
Escherichia coli cells,P0A752_nadD,0.10238706701606339,52.3640238275693,1093.8101834082054,52.94632799155139,0.9590194969034369
Escherichia coli cells,P0A754_kefF,4.7820027032027645e-18,47.774421295135056,390.90320882152264,47.77783782874438,0.9693234305667389
Escherichia coli cells,P0A756_kefG,3.098194315340532e-14,56.09237130344058,421.5192305641993,56.09396632227605,0.9494316396138169
Escherichia coli cells,P0A761_nanE,0.10955629545482379,46.40453613754701,1175.0391638609294,46.86660093634664,0.9945451192545273
Escherichia coli cells,P0A763_ndk,0.2464031227256255,47.60715490074689,1545.0679419534551,48.65178018545863,0.9206541562189369
Escherichia coli cells,P0A780_nusB,0.12040210222870353,47.02464606154018,1021.5063728596763,47.63970249247022,0.9762094915332936
Escherichia coli cells,P0A784_orn,0.08483398997165786,56.52137160738207,1201.9023734047817,57.020819898179155,0.9828020201668308
Escherichia coli cells,P0A786_pyrB,0.07351737803957711,63.797937657330316,3553.3146058892403,63.98043032033403,0.9720671938640917
Escherichia coli cells,P0A794_pdxJ,0.07351857737454248,59.74709461131369,1169.3459021739577,60.24268778511586,0.9695318538660814
Escherichia coli cells,P0A796_pfkA,0.023388359128381067,59.9098572538373,1125.2649521278897,60.06466625209647,0.9423247530966217
Escherichia coli cells,P0A799_pgk,0.10477532369755584,58.57043817801328,2949.2880178002656,58.84846741631834,0.9450099282624376
Escherichia coli cells,P0A7A2_gpmB,0.001027129839545239,49.33147760185623,510.34576426845405,49.346117743979846,0.9878972507047521
Escherichia coli cells,P0A7A5_pcm,0.09913489136824476,42.655837048248365,2172.748536999398,42.84280498907032,0.9832037611207869
Escherichia coli cells,P0A7B1_ppk,0.08189468902928952,48.13983324946165,896.442199551252,48.61503323203945,0.9844808647325132
Escherichia coli cells,P0A7B5_proB,0.08658377497351571,48.33171690525851,822.1322290783892,48.88123398013352,0.9949257943761247
Escherichia coli cells,P0A7C2_lexA,8.634938414441056e-21,53.809245143784054,546.5105613868125,53.81182476842218,0.9947793580567804
Escherichia coli cells,P0A7C6_pepE,0.05269960760083269,54.85609374376154,1172.1630901316823,55.14812850106141,0.9613505338142878
Escherichia coli cells,P0A7D1_pth,0.14127174402966775,51.6154675159796,1030.1198600011985,52.50120647241734,0.9917350640892096
Escherichia coli cells,P0A7D4_purA,0.06876003841445857,55.70709933297196,1369.77687043525,56.046334796401105,0.9847832645248119
Escherichia coli cells,P0A7D7_purC,0.02039803714149919,50.081599442090656,635.4076023066509,50.251221205453,0.988844762189359
Escherichia coli cells,P0A7E1_pyrD,0.08360414215146868,52.225832544577855,786.7234975354907,52.871058223990694,0.992052517234741
Escherichia coli cells,P0A7E5_pyrG,0.07006920954201451,52.319194661829734,1444.4058900069977,52.614896251888005,0.9957086580275077
Escherichia coli cells,P0A7F3_pyrI,0.18132984414897574,58.328844502258995,1594.44538064688,59.32170513798305,0.9491049476519311
Escherichia coli cells,P0A7F9_queA,0.059846343059525325,44.99257090465473,545.1937466892922,45.47859442619845,0.990632948043473
Escherichia coli cells,P0A7G2_rbfA,0.06618025359800994,49.76037607737738,458.7611015710949,50.54511177032622,0.9314739127819879
Escherichia coli cells,P0A7G6_recA,0.0969065020219097,47.12276627844753,1727.809409760943,47.418320038691775,0.9937162258731704
Escherichia coli cells,P0A7H6_recR,0.11822313451454043,48.594288956522355,985.8769069287295,49.259301106269184,0.9909889085759872
Escherichia coli cells,P0A7I0_prfA,0.16813580790468524,48.14028432652815,1056.6133718214724,49.060578051817814,0.9867556013187319
Escherichia coli cells,P0A7I4_prfC,0.19246171673451606,48.96238456594973,1507.2041185624403,49.762279517615454,0.9749038748157317
Escherichia coli cells,P0A7I7_ribA,0.15902799724680894,64.22094687359973,9999.999938504516,64.45406822464373,0.9024450359254367
Escherichia coli cells,P0A7J0_ribB,0.21464840640211014,44.756395796725016,650.8124161534271,46.567236444789465,0.9753795971647538
Escherichia coli cells,P0A7J3_rplJ,0.143853861709217,51.05747864968724,1013.0783125081884,51.9477330627445,0.9414661982918872
Escherichia coli cells,P0A7J7_rplK,0.16603607626060585,49.83784037046389,1152.5313777939323,50.734352029691074,0.9669072125726351
Escherichia coli cells,P0A7K2_rplL,0.2936083492203899,46.72194690009296,615.2544154682662,50.0934865846015,0.9724518465135413
Escherichia coli cells,P0A7K6_rplS,0.11277725130332017,49.94252649511797,837.0001150170763,50.72344696264245,0.9470473921970392
Escherichia coli cells,P0A7L0_rplA,0.035606718014529276,50.023466262321975,732.0062778250742,50.28295394241084,0.9556713046854354
Escherichia coli cells,P0A7L3_rplT,0.12830699473048274,47.85100915079176,1521.8205019606196,48.318617383909924,0.9636961573182159
