Protein,species,asymptote,mid,m,Tm,r2
P28288,Homo sapiens Jurkat cells,1.804646602031448e-19,54.26377049413911,1002.7091918867312,54.268212322881375,0.9889472537479964
O14678,Homo sapiens Jurkat cells,6.518921824241625e-17,55.5010563768728,978.7915788977868,55.50553744784264,0.9953740371743784
P61221,Homo sapiens Jurkat cells,1.273759106311937e-20,60.160988378250096,1181.9753653214634,60.16403113581948,0.983806440595222
Q8NE71,Homo sapiens Jurkat cells,0.0272805500588068,51.02379522558841,1440.512200488835,51.13041235164765,0.9992699019054454
Q9UG63,Homo sapiens Jurkat cells,0.0331823270545634,53.62095672543673,1710.4608838089894,53.73948248530993,0.9982767829099852
Q9NUQ8,Homo sapiens Jurkat cells,0.0462071699531344,43.86452313152426,1529.5086919986163,43.98672407065072,0.9966395609501942
P45844,Homo sapiens Jurkat cells,5.672933748304951e-25,50.7737671533014,484.2756430356825,50.77692655922279,0.982394714289704
Q9NUJ1,Homo sapiens Jurkat cells,6.818463332728289e-22,61.61405121999484,2048.852947932429,61.616547376404206,0.9761407004648276
Q8NFV4,Homo sapiens Jurkat cells,0.0713360923518923,48.2016790626299,1230.358281260969,48.50428969363223,0.9962853295363996
Q8N2K0,Homo sapiens Jurkat cells,0.048696131566363,52.55396708547628,1738.4182886139313,52.72142253855482,0.996504594738576
Q7L211,Homo sapiens Jurkat cells,3.8914171138460666e-14,54.99771971746099,1531.0221191762705,54.99771205503329,0.9877544899437009
Q96IU4,Homo sapiens Jurkat cells,1.3640725288882272e-22,50.494735697938594,781.5137905742736,50.49968738517328,0.9958141319673034
Q8WTS1,Homo sapiens Jurkat cells,3.513902016216475e-26,52.37958213731236,906.234776551097,52.38457081365392,0.9978967541543482
Q9BV23,Homo sapiens Jurkat cells,0.0259167976315133,47.630155779818615,978.0562485792104,47.7573994943645,0.997966804652206
Q8IZP0,Homo sapiens Jurkat cells,0.0300955254358321,49.855672195253504,1224.9159649883788,49.98210230373488,0.9992744793493974
Q9NYB9,Homo sapiens Jurkat cells,0.0631815123957846,51.32953209053669,1352.8062492778442,51.60175452986583,0.9958545947075592
Q9P2A4,Homo sapiens Jurkat cells,0.0258682424667177,51.22474181592083,1002.7026864474592,51.37053587831268,0.9937914081130316
P00519,Homo sapiens Jurkat cells,0.0502471753157343,47.87518766451048,1533.5929604806715,48.036356613069366,0.9982194042939468
P42684,Homo sapiens Jurkat cells,0.0676450740483737,45.78312324729037,1548.6880987995503,45.98080405870061,0.9923692579698729
O14639,Homo sapiens Jurkat cells,0.1038137989015904,48.79195430086207,966.0217351935872,49.38312436553591,0.9877082252414794
Q6H8Q1,Homo sapiens Jurkat cells,0.0046046715526651,53.77039287390084,807.7686583857466,53.80593127073042,0.966439390566762
Q12979,Homo sapiens Jurkat cells,0.0402187875571409,44.05926685138014,1158.5961046081866,44.20854184936358,0.9975373480850022
Q9ULW3,Homo sapiens Jurkat cells,0.0438116611521828,43.66556674312137,1203.335811297825,43.81386332334285,0.9980500845405798
P09110,Homo sapiens Jurkat cells,7.062917724215201e-18,59.30431226784489,1594.7193323338224,59.30925912040304,0.9780141437551894
P42765,Homo sapiens Jurkat cells,1.2815770097952119e-17,62.21176587062488,1236.0362259184026,62.215249809398735,0.956435945937154
Q13085,Homo sapiens Jurkat cells,0.0371201560554442,46.66217871188716,1433.9212675653823,46.7819515845432,0.9968910256403536
Q6JQN1,Homo sapiens Jurkat cells,0.0130179278002758,49.24866181592103,1029.0205885678283,49.317028443139776,0.9973188938010348
Q9UKU7,Homo sapiens Jurkat cells,0.0648354037093147,56.08188387759034,1321.830166246889,56.42265052907888,0.9911831222938332
Q9H845,Homo sapiens Jurkat cells,0.0659814565826408,51.66091478444315,1903.3752198810432,51.86177910903734,0.9948548332842424
P11310,Homo sapiens Jurkat cells,0.0314770861436253,54.957601995564254,1888.9866122755536,55.065005611209045,0.9928606906546584
P16219,Homo sapiens Jurkat cells,0.0257365134527788,55.924678992964886,1223.414520169713,56.062013274202606,0.9845276546877556
P45954,Homo sapiens Jurkat cells,0.0649784687466708,53.21065423943717,1969.2372776860277,53.42344480174649,0.992177068172016
P49748,Homo sapiens Jurkat cells,0.0190836235532439,53.96024251463016,1134.1476344018924,54.062208907419446,0.9947860100168952
Q15027,Homo sapiens Jurkat cells,0.0181824081945287,47.7903590375194,1196.2781040353625,47.862265172078665,0.9969641663777332
Q15057,Homo sapiens Jurkat cells,0.0263496164187609,49.11833433004952,1459.6755860943997,49.21548606487684,0.9988296675212276
Q96P50,Homo sapiens Jurkat cells,0.042346428514173,46.03460498833225,1313.5681719856946,46.1858513150364,0.983904795364953
P35610,Homo sapiens Jurkat cells,1.2916942252898373e-22,56.92569277924501,1567.700971907302,56.925743870642144,0.9987443865547512
O75908,Homo sapiens Jurkat cells,1.2107214180029716e-16,58.5804789666136,944.8103121268714,58.58437548410398,0.982418058346062
Q9H3P7,Homo sapiens Jurkat cells,0.0479442060659286,50.590980155555386,2692.811973416736,50.68941963414911,0.9895612139112808
Q5T8D3,Homo sapiens Jurkat cells,0.0504391039261642,44.189640967754855,1377.67230609027,44.352865164540894,0.994399020757644
Q9BR61,Homo sapiens Jurkat cells,0.0547124696561876,45.41665049890923,1302.1558598202378,45.60888399667104,0.9963092930942856
Q8N6N7,Homo sapiens Jurkat cells,0.0690543569708111,53.97298308049778,1563.997041524168,54.26053509102603,0.9900651145283494
P78348,Homo sapiens Jurkat cells,0.0203403438034862,52.90030555879897,885.683183195871,53.03277211232992,0.9949859080285076
Q96AP0,Homo sapiens Jurkat cells,7.487360914964396e-19,44.66791003859814,522.0724560293295,44.67243563621511,0.9777195227695216
P53396,Homo sapiens Jurkat cells,0.0390376394277629,52.93047892005482,3027.6534408071866,53.00657660067824,0.997917387632074
Q9NRP4,Homo sapiens Jurkat cells,0.0266858663479204,49.57698034595231,1292.126034002888,49.68560956752548,0.9982307121609336
P21399,Homo sapiens Jurkat cells,2.696091809040025e-22,52.36094607055578,1117.1629555253314,52.3662023919637,0.9920171680160976
Q99798,Homo sapiens Jurkat cells,0.0438973426836354,50.56297977564024,2662.9718971602565,50.654936673414326,0.9972708043158808
Q8WXI4,Homo sapiens Jurkat cells,4.003340448507712e-21,51.527368938664566,1016.5388458634148,51.53201068213353,0.9608459171789592
O00154,Homo sapiens Jurkat cells,6.4286805476766564e-15,60.60875184258256,919.6838378072028,60.612400632345896,0.9482115834688354
O14734,Homo sapiens Jurkat cells,1.308705376685839e-12,58.79016569618808,1245.6531483038682,58.79192727828425,0.9943498430368268
Q15067,Homo sapiens Jurkat cells,0.2690989573752718,62.76945502507997,1740.1397911222175,64.59101914503687,0.911488818514717
O15254,Homo sapiens Jurkat cells,8.807717926647601e-42,53.57353059718957,675.0848196050921,53.577919809954345,0.9133412998288328
P24666,Homo sapiens Jurkat cells,0.0137209982193091,50.02632656412769,1074.2636177571333,50.09414657245877,0.9915908780819568
P11117,Homo sapiens Jurkat cells,2.3375190050502752e-21,57.67413376562548,923.5654015672671,57.67743845211536,0.9816805561575128
Q9NPH0,Homo sapiens Jurkat cells,0.0557930946094918,53.72412525594885,2132.0048748416552,53.88532357435436,0.9902356834356072
Q8TE99,Homo sapiens Jurkat cells,0.111435159743989,51.24147038683055,2030.9423635855237,51.58415513333833,0.9815132850568684
Q96CM8,Homo sapiens Jurkat cells,0.0282494903313994,48.29112012415995,1571.300533419338,48.38675991617053,0.9992768642621256
Q4G176,Homo sapiens Jurkat cells,0.0390703083973584,46.04161608455557,1069.6638946533803,46.21052749920967,0.9980190115566197
P33121,Homo sapiens Jurkat cells,0.0341393671238881,50.89407374549253,1389.0817575123228,51.02759447446038,0.9986793674533322
O95573,Homo sapiens Jurkat cells,0.0362849432039032,48.66547491639234,1774.469956427453,48.7679313391322,0.9987717542396136
O60488,Homo sapiens Jurkat cells,0.0312393153814449,45.369512096729295,1308.1829538275604,45.47963626745899,0.9980439058665276
Q9UKU0,Homo sapiens Jurkat cells,0.0440356049455522,51.18668418576276,2067.17334096115,51.31578881675619,0.9982236978751992
Q9NUB1,Homo sapiens Jurkat cells,4.336536475377104e-12,52.55179254244482,1263.2225496878093,52.55601341288927,0.9977824142966908
Q9NR19,Homo sapiens Jurkat cells,0.0175255299658701,51.42936628275143,1650.3741849419523,51.49297721817038,0.9968161339305316
P60709,Homo sapiens Jurkat cells,0.0855827510019788,54.68905294217584,1503.5325087721535,55.06864539659593,0.9943210493238436
Q562R1,Homo sapiens Jurkat cells,0.0803750816031737,53.12811489214194,1664.9383750843035,53.438595999160455,0.93349793889081
P68032,Homo sapiens Jurkat cells,0.039841455576908,54.25514082899853,1040.7009910160384,54.497453461746126,0.9949076401344168
O96019,Homo sapiens Jurkat cells,0.0192287119326849,52.07130140561901,1281.923052053023,52.15911429947439,0.9956979246188996
P12814,Homo sapiens Jurkat cells,1.139221007342241e-23,55.69053860241062,1473.4423821087405,55.69281215823587,0.998825562623785
O43707,Homo sapiens Jurkat cells,0.0251852317320738,54.53084754146161,1534.2838159336245,54.63561371270543,0.9909917982797992
Q9NZ32,Homo sapiens Jurkat cells,0.0631322210439761,52.88562454143086,1017.5648214782838,53.26613316846697,0.991678371165567
P61163,Homo sapiens Jurkat cells,0.0481013811856369,51.93276302854545,889.9677086326345,52.24694054181575,0.9851115521055578
P42025,Homo sapiens Jurkat cells,2.4203685415911015e-26,52.64670602081443,705.8222116740893,52.65067141184059,0.9929288656032196
P61160,Homo sapiens Jurkat cells,4.716135776034531e-18,55.57220923798035,903.2499271675852,55.57634662881182,0.9976479826664666
P61158,Homo sapiens Jurkat cells,1.3550556023518913e-18,56.79229573627893,1168.8775729308186,56.79412248581926,0.9943886336130496
Q9P1U1,Homo sapiens Jurkat cells,1.9564703175630382e-20,57.522796169189725,1135.8744969802012,57.52700062909435,0.9892554612396568
Q9H9F9,Homo sapiens Jurkat cells,0.0696224699562935,43.763077591896064,2163.1069716044585,43.89451816217037,0.9813680569806676
Q9GZN1,Homo sapiens Jurkat cells,0.0485347247027808,47.57480996963754,1362.364008448578,47.74909556920554,0.992529490806582
Q9H981,Homo sapiens Jurkat cells,0.0598265817198977,42.131001925442135,1834.376931648856,42.27301741745416,0.9904157740846894
Q04771,Homo sapiens Jurkat cells,0.0357306626646298,48.13061625160413,1698.3322800791257,48.24212974913767,0.9985552253894936
Q03154,Homo sapiens Jurkat cells,4.652890945610781e-23,57.07700774422843,523.06976342551,57.07837989119065,0.9757535062250444
P07311,Homo sapiens Jurkat cells,0.0169241930348366,53.339141802892414,1492.8996105204824,53.41142306684009,0.998801417092616
P14621,Homo sapiens Jurkat cells,0.0013158559289424,53.55625064490629,1185.769083912763,53.56681690046022,0.99718858327772
P00813,Homo sapiens Jurkat cells,3.995371887306975e-16,59.22728342137191,829.9288210362952,59.23068605153498,0.9812859612107484
Q6DHV7,Homo sapiens Jurkat cells,1.6946130443757229e-15,60.84191042663292,795.9890236563109,60.843741443933645,0.9633674899485384
O14672,Homo sapiens Jurkat cells,0.0214451759524657,55.95688760045981,1063.0446504650668,56.08861432980624,0.9790737727284312
Q13444,Homo sapiens Jurkat cells,1.3133238206906232e-19,55.149888094723565,789.2010166758567,55.15268889855727,0.9897871707252368
P78536,Homo sapiens Jurkat cells,0.0128442437453481,52.30430698573716,759.9355249050009,52.40346117273188,0.9924582165740192
Q9P0K1,Homo sapiens Jurkat cells,2.602203299106947e-16,56.72506040591981,872.6592387079339,56.72801272924875,0.9899838548962964
Q13443,Homo sapiens Jurkat cells,1.3133430221436857e-18,58.48280010461511,1001.1839421881672,58.487115778652345,0.9802710646488656
P55265,Homo sapiens Jurkat cells,0.0344171154859201,50.42206045309657,817.888829995626,50.64997017461909,0.988104191831796
Q9BUB4,Homo sapiens Jurkat cells,0.0391044432440555,46.49356354727031,1405.118040255448,46.62529245039306,0.998895934114978
Q7Z6V5,Homo sapiens Jurkat cells,2.37384558250818e-21,53.990226923052575,776.8688608533322,53.99034901936698,0.9973942724015612
Q96EY9,Homo sapiens Jurkat cells,1.5456626931351268e-22,51.38807758436271,751.4501097558182,51.39304040531697,0.9976332495594205
Q86TW2,Homo sapiens Jurkat cells,0.0230597024139829,55.725788501278885,1449.874330690332,55.82873501322693,0.9859038879023064
Q7Z695,Homo sapiens Jurkat cells,6.045051414626604e-16,53.99124968432311,746.4888701296668,53.9913629410656,0.9789680387221592
Q96D53,Homo sapiens Jurkat cells,0.0177257681429496,47.3204386811691,882.0184856463565,47.41872850249744,0.9992186019956624
O60266,Homo sapiens Jurkat cells,0.0256146816939501,49.32547303000949,1123.0584315218148,49.44660447962318,0.9841608986863366
P51828,Homo sapiens Jurkat cells,1.927083157612739e-21,51.22735264540094,595.6567698665152,51.231183059034194,0.9909081108545912
P35611,Homo sapiens Jurkat cells,0.0387276637790779,55.63757337786132,1109.8579205965696,55.86538201476189,0.9950543272796816
P35612,Homo sapiens Jurkat cells,1.0841235903273121e-22,55.17557812401385,960.459183487902,55.17896357380533,0.9945064552919092
Q9UEY8,Homo sapiens Jurkat cells,0.0372623538977615,56.296728709485066,1146.7068702805764,56.51766701192067,0.9956507043366596
P11766,Homo sapiens Jurkat cells,8.902745777543537e-15,58.58302319755507,1180.9995599370443,58.5867549464181,0.9726240504305964
Q9BV57,Homo sapiens Jurkat cells,3.441071348220595e-22,48.523845183052096,843.7219455042087,48.52883125660828,0.9950134563819392
P55263,Homo sapiens Jurkat cells,2.477504633822106e-22,55.97712200774484,1204.2060166523363,55.97725475929308,0.9982689687698102
Q9H2P0,Homo sapiens Jurkat cells,0.0581770763485521,45.614585687327086,1197.6095055426465,45.83349300968695,0.9924508477654088
Q96SZ5,Homo sapiens Jurkat cells,1.1138741349106949e-23,54.73922626139015,799.1831115144403,54.74218920554198,0.995819473818872
Q9BRR6,Homo sapiens Jurkat cells,5.300176113085376e-18,56.93137532617654,1187.5189706267263,56.93187172578629,0.9887253396253444
Q9NX46,Homo sapiens Jurkat cells,0.0219282993109344,53.02830465940689,1161.4441807745843,53.14106241301592,0.9961689447363102
P25098,Homo sapiens Jurkat cells,0.0140781101614044,51.08558012638894,1400.710735073638,51.14365177034831,0.9983294448708036
P35626,Homo sapiens Jurkat cells,0.0255508992173021,48.21087856164821,1487.6955264452708,48.30177208829911,0.9968073337353124
Q16186,Homo sapiens Jurkat cells,4.39020590613567e-17,51.18017661524288,873.5778756877547,51.1839176826372,0.977872480843063
P30566,Homo sapiens Jurkat cells,7.047121557530633e-19,58.50149681137948,1210.6783733574437,58.50574018786129,0.984484197125899
P30520,Homo sapiens Jurkat cells,1.9685702191909304e-17,57.49987215993589,1356.131782721062,57.504190555205874,0.9935378002459474
Q8IUX7,Homo sapiens Jurkat cells,0.0498030227861196,50.22903142947739,880.5628598163322,50.538456067022125,0.9890671226567668
Q6ZN18,Homo sapiens Jurkat cells,0.0397316637160737,47.23429350078085,1043.4466451121516,47.42013775071442,0.9980962962890474
Q08117,Homo sapiens Jurkat cells,6.597689125756114e-18,47.73172477910504,572.6337738159806,47.7353460040385,0.9951796332374532
P51825,Homo sapiens Jurkat cells,0.0107573235542026,48.16375751795659,464.5631428456472,48.27721946239662,0.9858552123324058
Q9Y4W6,Homo sapiens Jurkat cells,0.08021719161206,49.05081685320278,591.2238918784161,49.77781467914905,0.9886561581127123
Q6ULP2,Homo sapiens Jurkat cells,0.1021580074562323,50.50731835040016,1075.8364992731863,51.05802023020658,0.989841606292256
P20933,Homo sapiens Jurkat cells,0.0032445657954986,58.4126006334842,644.0064786802903,58.451489691367634,0.9623720829678803
Q99490,Homo sapiens Jurkat cells,0.0392442642741116,46.39825346096106,1253.4323933017906,46.546714461518974,0.9987746354803424
Q96P47,Homo sapiens Jurkat cells,0.0398418843469367,45.24585551061649,921.7505961774084,45.439210761355525,0.9979677537144837
Q96MI9,Homo sapiens Jurkat cells,0.0122725771255653,50.62624134208727,652.21478966242,50.72785047609853,0.9613205065470232
P52594,Homo sapiens Jurkat cells,0.0243480550921357,51.74838509094625,1563.1766130129872,51.83507705000363,0.9962319903818236
O95081,Homo sapiens Jurkat cells,0.0363239110636015,44.4346737491904,1479.2333936865375,44.5436793223889,0.998617514448158
Q8N302,Homo sapiens Jurkat cells,0.0304599524763634,46.99730093907173,1241.6536593981716,47.11422962475642,0.9915265663213616
Q53H12,Homo sapiens Jurkat cells,0.0119611615566178,54.378338347673655,1735.7994816600403,54.42599603989301,0.9992520980235688
P35573,Homo sapiens Jurkat cells,0.0408417448147538,49.9095693604237,1262.2973110232597,50.08176035652925,0.9934881686078568
Q99943,Homo sapiens Jurkat cells,0.0607264386446901,51.861823257701296,1692.1938709369856,52.07270210363322,0.9963286399015968
O15120,Homo sapiens Jurkat cells,0.0330749323268386,53.46066416479231,941.7308626117878,53.67385403042377,0.9849852536444186
Q9NRZ7,Homo sapiens Jurkat cells,0.0401651386024918,52.44643582108062,2379.85765823113,52.55108149128928,0.9959410560624424
Q9NRZ5,Homo sapiens Jurkat cells,0.0842943552898403,52.53666600721919,1951.864825320735,52.80327493967707,0.9510952621519018
Q9NUQ2,Homo sapiens Jurkat cells,0.0412239516178166,50.96496343455155,1495.121824846099,51.12020541408192,0.9932747590148951
Q86UL3,Homo sapiens Jurkat cells,0.0233462346131398,53.179254348510135,1951.8339328945815,53.25724207502693,0.9967441351969596
Q53EU6,Homo sapiens Jurkat cells,0.0409138141206269,50.62447871020768,1724.1076953264635,50.75446862236209,0.9958908538674806
O00116,Homo sapiens Jurkat cells,0.1117851301674929,52.89425037557283,9999.99999355638,52.94553972945411,0.941668115668105
Q9UPW5,Homo sapiens Jurkat cells,0.0311272731445972,49.30424467935233,1392.7668922522605,49.42483891881912,0.9966583206699298
Q8IUZ5,Homo sapiens Jurkat cells,2.0289026796482762e-16,56.05536897585906,1105.480994911841,56.05677222118551,0.9852906287107338
Q8WYP5,Homo sapiens Jurkat cells,0.0292274902331398,50.18696389151846,5893.577860399745,50.259298148821856,0.9892633204648308
P23526,Homo sapiens Jurkat cells,9.966685897509384e-18,59.09378742531374,1187.583863337716,59.095878281442985,0.9881050532245588
O43865,Homo sapiens Jurkat cells,0.0516805870396576,53.67995617361762,1098.885497515823,53.96813071098696,0.9962462335919277
Q96HN2,Homo sapiens Jurkat cells,1.767562225345525e-20,57.545592100308895,679.9186587963407,57.549813399982135,0.9798418671754264
Q09666,Homo sapiens Jurkat cells,3.757352577958952e-21,52.94987196933866,486.0262212737977,52.950661924038826,0.9682432908789916
O95433,Homo sapiens Jurkat cells,0.0339252141129289,50.588760253686296,2138.783782781138,50.676038261363104,0.9979445629325562
Q96BJ3,Homo sapiens Jurkat cells,0.0142751271494817,49.60716997958255,1171.9563171020743,49.67185123639131,0.998869735788532
P55008,Homo sapiens Jurkat cells,0.0067220419998431,51.79886949183877,618.6419325211798,51.859696931358506,0.9780307844225208
Q9BQI0,Homo sapiens Jurkat cells,0.0308017215497482,52.12708936583649,1394.962561640429,52.25833234629816,0.9927741423276548
Q9NVV5,Homo sapiens Jurkat cells,1.411413207924318e-23,57.93837450949751,1120.762570424188,57.9388943698787,0.9965925915927564
Q9UMX9,Homo sapiens Jurkat cells,0.037964843650254,46.60918536847245,1556.9636245811787,46.722946943378616,0.9986798625565368
Q9NWT8,Homo sapiens Jurkat cells,0.0205965549122483,48.156427751247335,1563.82369025624,48.22713440769968,0.9994330272472184
P54819,Homo sapiens Jurkat cells,2.3296535065832056e-18,60.66887326186906,1364.4417007360796,60.6716471993107,0.9714187655297476
Q9UIJ7,Homo sapiens Jurkat cells,3.749129280832802e-12,56.733630280537554,1591.7171815082315,56.73518306942816,0.9986726538787666
Q9UIJ7,Homo sapiens Jurkat cells,0.0068762323402116,53.23892377988297,1422.8258624768223,53.27238670719992,0.9974362422443274
Q92667,Homo sapiens Jurkat cells,0.0169048829646707,50.20300497506343,510.1334273356857,50.37875050865674,0.952823797332022
O43572,Homo sapiens Jurkat cells,0.0515286600156148,44.05761598785599,1412.022808960224,44.218594468702825,0.9920514542041408
Q9UKA4,Homo sapiens Jurkat cells,0.0268045109580634,47.77144334438245,833.9559404808253,47.92386959754263,0.9935573709990588
Q12802,Homo sapiens Jurkat cells,0.0383979427188367,46.169763679595455,742.8845035374684,46.40745903110687,0.9962322668556134
P24588,Homo sapiens Jurkat cells,0.0329261160085087,50.97869327916147,1271.9767857100394,51.12268929138692,0.9815002387546354
Q13023,Homo sapiens Jurkat cells,0.0809456086611501,51.58478647951014,1984.213848554961,51.825935173359305,0.9894117421854066
O43823,Homo sapiens Jurkat cells,0.2437297186889575,51.856226241508494,2565.285339074164,52.60476906097852,0.9462220392083804
Q9ULX6,Homo sapiens Jurkat cells,0.0234480367727747,45.51719555856162,1010.32687439416,45.62133886009615,0.9989761747478014
Q99996,Homo sapiens Jurkat cells,0.0330272549620337,44.53314442428117,894.4651460338745,44.69027524074962,0.996974030935038
Q53H80,Homo sapiens Jurkat cells,0.0647206506426879,52.96312266001696,9999.999999997775,53.00408659336542,0.9397641171575354
Q7Z591,Homo sapiens Jurkat cells,0.0795427797428844,47.5060940602317,560.2788391233968,48.220121530560256,0.988555822038674
P14550,Homo sapiens Jurkat cells,0.0232156539315137,51.72340582899344,2129.3299988449944,51.78298949173325,0.9989397182226636
P15121,Homo sapiens Jurkat cells,0.0036880157960172,55.88154286413287,1743.408718567356,55.89463629360902,0.9971880251340928
P42330,Homo sapiens Jurkat cells,0.0388107460915422,50.478834726645374,935.8954411411032,50.70452012531711,0.997607062332647
O43488,Homo sapiens Jurkat cells,0.0271761984812498,52.45055830668414,2006.7538412471977,52.53383960642452,0.999103898218698
P31749,Homo sapiens Jurkat cells,0.0117034513301516,47.45791747942354,1052.3840854842558,47.51448356992266,0.9956174953682526
Q96B36,Homo sapiens Jurkat cells,0.0245931443651109,54.24575737705671,1306.3890564141998,54.36612977238236,0.9952462864732164
P31751,Homo sapiens Jurkat cells,0.0099291874038181,49.668276725275845,1223.0324313880362,49.71163324104702,0.9960403500603722
Q9Y243,Homo sapiens Jurkat cells,5.293733143383626e-26,51.23156190960313,861.3060850842645,51.23587040747532,0.9929746636170356
Q9H8T0,Homo sapiens Jurkat cells,4.310973734159168e-20,47.69902891794635,612.2851865434086,47.70291966588021,0.9602975581894012
P13716,Homo sapiens Jurkat cells,1.1271970879771506e-14,62.02120814748109,682.4321964255034,62.02159412627248,0.9592883500111078
P13196,Homo sapiens Jurkat cells,0.0402374752857915,48.38646031833962,895.11218877532,48.61306218702562,0.9971764116656648
Q13740,Homo sapiens Jurkat cells,8.476255200288986e-23,60.02826756366096,856.2500326492496,60.02884497884104,0.9435195226362044
Q8IZ83,Homo sapiens Jurkat cells,9.910806409304e-21,58.27460197752271,886.1845144209809,58.27851733857482,0.961804855553886
P54886,Homo sapiens Jurkat cells,0.0387753942996443,49.34151307621576,1613.0831178175065,49.47250927201786,0.9989528309979284
P30837,Homo sapiens Jurkat cells,0.0417892865302572,49.85796627961684,9081.873802456474,49.8215563110905,0.9676844973109374
P51648,Homo sapiens Jurkat cells,0.0390445507264429,49.05458377231294,1023.576507115948,49.25319401818045,0.9968783531068568
P30038,Homo sapiens Jurkat cells,0.0259059169155213,50.107345586061015,1321.6158324143082,50.21519570844811,0.9987283523067892
P51649,Homo sapiens Jurkat cells,1.8899799642020365e-22,58.011174013911,1740.487916740267,58.01160013321572,0.9916259736936592
Q02252,Homo sapiens Jurkat cells,0.0143230981508581,48.36748398796959,1026.5434110088274,48.4401349538138,0.9989178314359444
P49189,Homo sapiens Jurkat cells,5.1648863411080954e-24,57.12372668950743,1164.4810095090083,57.12647264692921,0.9968114417874492
P04075,Homo sapiens Jurkat cells,6.4228335499173586e-21,58.606420530603,1164.0124917497103,58.60998801880851,0.990361300181383
P09972,Homo sapiens Jurkat cells,1.4284678228349508e-21,57.15032023496737,1143.782544840248,57.15344873565175,0.9931865943004748
Q9BT22,Homo sapiens Jurkat cells,0.0400646046103501,53.49398066872332,1309.1646533789803,53.681943648401,0.9964440551173712
Q5BKT4,Homo sapiens Jurkat cells,0.0845388836626119,51.71580301487111,1557.0502276459597,52.03836864862799,0.993983911731184
Q2TAA5,Homo sapiens Jurkat cells,0.0580882409357081,52.54747097888649,1615.5258872656154,52.76341998400363,0.9940284225128692
Q9BV10,Homo sapiens Jurkat cells,1.5374591127535498e-21,57.278975483093205,889.2804101456504,57.28301784136434,0.951066961996848
Q9NP73,Homo sapiens Jurkat cells,0.0055063992613058,51.40249083342725,1015.7367137545748,51.43672503850396,0.9991982876505016
Q96F25,Homo sapiens Jurkat cells,1.950768608857663e-24,56.393504301429054,1184.0748183822247,56.39829592277175,0.9980371873937252
O75340,Homo sapiens Jurkat cells,0.040903843543726,51.05838459840003,1533.340134372251,51.21174920014331,0.9980933550304656
Q92685,Homo sapiens Jurkat cells,0.0604374005651837,52.76806440390906,1820.7207544658093,52.9660420824895,0.9949081811412332
