Protein,species,asymptote,mid,m,Tm,r2
B3KTM8,Homo sapiens K562 cell,0.02496332333728576,49.541344053404515,963.0669436178088,49.676754079492184,0.9964770505371789
B3KVN2,Homo sapiens K562 cell,0.003060939046397577,51.21635752326965,1373.451107374398,51.23378666870839,0.955471613916942
B3KXW5,Homo sapiens K562 cell,0.06260579198239602,48.866436711723146,1044.9336653477337,49.18047969122598,0.9979199870423672
B3SHH9,Homo sapiens K562 cell,0.2252523954862225,53.26039477502202,1721.8296885537463,54.28804096900514,0.9938457693969549
B4DDJ7,Homo sapiens K562 cell,0.30360435773054495,52.6529125093696,1972.810034378631,53.99973259286279,0.939952088098831
B4DI41,Homo sapiens K562 cell,0.10496004723185196,49.484510297164356,609.0554591637565,50.45879887707513,0.9746713264148279
B4DJ62,Homo sapiens K562 cell,0.09094414855719024,53.40699773251036,1919.9489608167814,53.7144119114192,0.9769545977103735
B4DJL6,Homo sapiens K562 cell,0.08695497374077432,49.54938024900549,1243.942788887215,49.93103088368971,0.9950350333381264
B4DMR5,Homo sapiens K562 cell,0.2780436592086829,50.77039925458133,406.0804787750264,56.51856607680119,0.9228090560220253
B4DNL7,Homo sapiens K562 cell,0.2522498173844665,54.09202808023531,2370.306660048889,54.9756080592027,0.9708492671647058
B4DR52,Homo sapiens K562 cell,0.16095453394801634,48.754021087224864,932.2499173760265,49.77399114952967,0.9960994421320681
B4DRL5,Homo sapiens K562 cell,0.11628185245754326,48.574697765805375,877.0326906743302,49.30749954009342,0.9921381335203361
B4DRM7,Homo sapiens K562 cell,0.14474546705284413,46.4661219097896,693.1566389203658,47.567016433546264,0.9946185794625246
B4DSS8,Homo sapiens K562 cell,0.06422604930076309,48.25594740220547,1404.989022400902,48.49527906444554,0.9701459242218639
B4DT31,Homo sapiens K562 cell,0.3070248721019446,51.94706417954994,1695.0673985346468,53.54527006693013,0.9567776356883998
B4DUT8,Homo sapiens K562 cell,0.06593663516894478,48.218908557824676,1271.6256216994066,48.48895053541971,0.9965292728077911
B4DXA9,Homo sapiens K562 cell,4.3918120647737313e-23,51.74620353815881,828.7748371309667,51.749102486929495,0.9821505329947967
B4DXP9,Homo sapiens K562 cell,0.18832549951555316,52.01458092069476,1227.5006835278396,53.083529964768836,0.9967673801449841
B4DXR9,Homo sapiens K562 cell,0.15706414018139722,49.50942392883075,1069.0286321161057,50.404113562623614,0.9745585729293088
B4DZH6,Homo sapiens K562 cell,0.03594764384363125,50.853559526891104,921.7032535480183,51.065857975919755,0.9964147164439702
B4E022,Homo sapiens K562 cell,0.31995935019195565,51.660441467403764,1885.7764515177919,53.172837366169624,0.9881818817227176
B4E0T2,Homo sapiens K562 cell,0.0650944660384382,47.30107623071895,614.3483481992196,47.81854591593313,0.9970977994626288
B4E0Y9,Homo sapiens K562 cell,0.04466873357249026,48.73720725305637,1087.9915535520254,48.9432242865071,0.9984949780669626
B5MBW9,Homo sapiens K562 cell,0.29220854861076623,51.7373470226199,2024.731366977166,52.933889953086734,0.958009635388728
B5MBX0,Homo sapiens K562 cell,0.24246274257351164,49.81526434954353,1431.71705339893,50.99299206308208,0.9778697473470213
B5MBZ0,Homo sapiens K562 cell,0.06567090644349921,49.20330258265206,1624.042910987363,49.42605792456517,0.9480138905242783
B5MBZ8,Homo sapiens K562 cell,9.947674046562711e-21,52.10451798417154,1016.4189540371099,52.10715972955185,0.9671572511796863
B5MC59,Homo sapiens K562 cell,0.147996793204159,51.70207172756019,833.4778454909296,52.85769396782489,0.9933675892974136
B5MCG9,Homo sapiens K562 cell,0.043721418282425976,49.12834909016496,768.5934018890111,49.42436608154751,0.9755508295843267
B5MCH7,Homo sapiens K562 cell,0.12111965830787702,49.72484973092294,2512.9560652417717,49.999288269131114,0.9931000506150418
B5MCP4,Homo sapiens K562 cell,0.4895577601282769,51.996964696057546,1846.1094419550443,58.42049457438908,0.9590930298334609
B5MCX3,Homo sapiens K562 cell,0.4044454720300038,53.03024665330809,1669.2414611059176,55.97764662575303,0.9966832025303337
B5MDF5,Homo sapiens K562 cell,0.46490234948503995,53.29814876397343,1904.537990319555,57.6421681677234,0.9948760223046991
B5MDU6,Homo sapiens K562 cell,0.1787052943703203,51.22805674914098,1346.15507232677,52.11332075272467,0.9924071003848297
B5ME19,Homo sapiens K562 cell,0.05693401823391211,48.01997238275605,1335.8404845851908,48.238823855447684,0.9958768141556671
B5ME49,Homo sapiens K562 cell,0.27202975530116386,55.039270757962285,2647.247600216086,55.95837469407104,0.9789862365082634
B5ME97,Homo sapiens K562 cell,0.17231639523964473,52.179371777550834,1876.8573320353767,52.81018026578761,0.9954908507619459
B7WNH4,Homo sapiens K562 cell,0.36296305391782013,52.339320824824725,941.2373218229211,56.42338809689054,0.992564395028321
B7WPD9,Homo sapiens K562 cell,0.3721348278182892,54.84222796750843,2939.09582434524,56.33777288427298,0.9569244470081121
B7WPE2,Homo sapiens K562 cell,0.07913001952827796,50.06977700059641,1153.6166211438433,50.45709518053966,0.9970684975062359
B7WPL0,Homo sapiens K562 cell,0.23826337134174316,48.465904761214155,907.3876981838524,50.21474673381127,0.9954802968460702
B7Z1P2,Homo sapiens K562 cell,0.16294411548982649,49.69319719215731,974.8214049867435,50.72318775009929,0.9921785504500339
B7Z2A4,Homo sapiens K562 cell,0.1468583935279387,50.94149901835427,1904.5309780270843,51.44100499926727,0.9982860217460601
B7Z2F4,Homo sapiens K562 cell,0.1794605746886513,54.039651203061304,1677.417177411261,54.833874518588836,0.9923362083848418
B7Z2R4,Homo sapiens K562 cell,0.2249602163197941,52.09284245768525,1245.6636059284224,53.44883555994178,0.97986531302055
B7Z4W5,Homo sapiens K562 cell,0.4188840169664374,53.33499016189885,1944.1134859540437,56.166647328354166,0.9604818965837405
B7Z6G2,Homo sapiens K562 cell,0.0884386775455459,47.73250682738056,1827.4065713051132,47.97663682281904,0.9987275375989987
B7Z6Z4,Homo sapiens K562 cell,0.15484725397188262,50.83417385185245,1221.888978520689,51.643417022553784,0.9944630129782996
B7Z9C2,Homo sapiens K562 cell,0.09398179302589882,50.84741874035753,1493.9026772759732,51.22098782029089,0.9536903186017603
B7ZBN5,Homo sapiens K562 cell,0.087374097961416,48.523937962763505,1374.5269603739237,48.85866652521723,0.9722409853099463
B7ZC38,Homo sapiens K562 cell,0.07679934217206237,48.550235241621166,1373.9966374455464,48.84146038596144,0.9951559925299787
B7ZKJ8,Homo sapiens K562 cell,0.22895498324120256,51.81191267513985,1255.321953522181,53.167856109199526,0.968034926982497
B8ZZ84,Homo sapiens K562 cell,0.14526852332618628,52.01747219721205,1392.0766242911507,52.70461416771627,0.9863142587566716
B8ZZ87,Homo sapiens K562 cell,0.28149854517082185,50.10350184778573,1140.2868065948405,51.99519774000397,0.9828634862509329
B8ZZ98,Homo sapiens K562 cell,0.37118376095387207,52.74597134346888,2760.6864782412376,54.19268796090892,0.9033497794467117
B8ZZA8,Homo sapiens K562 cell,0.057648930168035815,47.768441407074185,1004.7308857813996,48.05049570196639,0.9938722070869039
B8ZZD4,Homo sapiens K562 cell,0.15703384890285346,50.1431199365502,1456.0438490465342,50.81148086567259,0.989561940179382
B8ZZN6,Homo sapiens K562 cell,0.25963119550913455,48.030230459733055,801.8151765378501,50.248542984931234,0.994463880431131
B8ZZP9,Homo sapiens K562 cell,0.4005169174045389,50.423401409302265,1246.7357895860366,53.95372666052436,0.9848284702350103
B8ZZS0,Homo sapiens K562 cell,0.20079341652885355,51.39237291868592,1473.7878620913089,52.35017157131118,0.9947934489507786
B9EGE7,Homo sapiens K562 cell,0.11882993317755798,47.99099320410299,610.4703924845442,49.038597519443,0.989948837456069
C1IDX9,Homo sapiens K562 cell,8.69996215419482e-27,50.000648237006246,599.2056674613304,50.00066422676166,0.9737727197502446
C4P0D6,Homo sapiens K562 cell,1.1793786077416215e-25,50.76576718978893,513.4293428808119,50.768977836120456,0.9834274650148705
C9J6K1,Homo sapiens K562 cell,0.1250679238496308,49.91879435106226,1007.4114445443128,50.65126378504778,0.9546750725549463
C9J7E5,Homo sapiens K562 cell,0.049841536804085707,50.78115388697528,1354.2935622448754,50.98209015124852,0.9956407604539365
C9J7I0,Homo sapiens K562 cell,0.3603149900699261,51.50000694551333,3418.256261152488,52.59733854489019,0.9523576291962363
C9JA08,Homo sapiens K562 cell,0.10314748514173583,51.63194593177081,1090.2871520951915,52.21118493555935,0.9944890155960326
C9JC87,Homo sapiens K562 cell,0.15835436350233117,48.402731839694354,797.502922363966,49.56030095101269,0.9933518596711535
C9JCC6,Homo sapiens K562 cell,0.3685613522493759,52.5348826312912,1598.7367300951794,54.954823450877086,0.9955267440878448
C9JEH3,Homo sapiens K562 cell,0.2573040734516713,51.74978250789877,1096.3130471449851,53.5979385495388,0.9971208610747677
C9JEJ2,Homo sapiens K562 cell,0.10331212435426453,50.8163507900225,1176.0475068627547,51.340879957408916,0.9973643419692956
C9JJ19,Homo sapiens K562 cell,0.09763876225766162,49.446197177943596,1067.9213301280704,49.95007103640916,0.997455963544867
C9JJ37,Homo sapiens K562 cell,0.2203940007945454,54.49375756727819,1610.8941703183143,55.607834993318036,0.9187376132514776
C9JJN9,Homo sapiens K562 cell,0.08200845869353166,48.61770677075604,1098.2642605458848,49.00671191051112,0.9968215306008524
C9JNU9,Homo sapiens K562 cell,0.10483794791945245,47.56924926656846,795.5624142840305,48.2565855275211,0.9966996877970522
C9JTB0,Homo sapiens K562 cell,0.27236766513911936,51.84775517935204,1058.579979345065,53.931346705093944,0.9849749126563168
C9JVE2,Homo sapiens K562 cell,0.06232369585046916,51.163913332002345,3353.4550388902135,51.29152427938959,0.9993194100193545
C9JXA7,Homo sapiens K562 cell,0.272374655148737,50.0457721873704,1432.9405679769254,51.49029921865646,0.998084124366454
C9JYJ0,Homo sapiens K562 cell,0.16195272478701644,50.71822922599847,1361.630777364463,51.48605649519021,0.9978423006710407
C9K0W8,Homo sapiens K562 cell,0.18197130787372268,49.80390954362321,1383.4339151323463,50.64563487461504,0.9633062324703134
D2CFI5,Homo sapiens K562 cell,0.07228386300014798,50.62635996683366,890.4722957841115,51.08282427846348,0.9755981994962402
D3YTA9,Homo sapiens K562 cell,0.22963719166191876,52.17098347149102,1249.6775222069239,53.565680923905425,0.9968920108980103
D4PHA4,Homo sapiens K562 cell,0.4487706082939538,50.678975100826456,1499.7151699366905,54.923443089426115,0.9907975853885463
D6R9V8,Homo sapiens K562 cell,0.4756383382899641,48.705299192018394,2677.6354823512597,51.65229938340229,0.9469205947007875
D6RBL4,Homo sapiens K562 cell,0.016302991643391346,52.44893044717143,1968.158763355229,52.50152869002878,0.9782106286452333
D6REA1,Homo sapiens K562 cell,0.08042985190636415,48.95905762008068,770.7856174670583,49.51900221622356,0.9915346462323053
D6REC4,Homo sapiens K562 cell,0.09224126093798786,49.758499745891655,1412.5868735108106,50.125634163576926,0.9927780674767535
D6RER5,Homo sapiens K562 cell,0.35696767096152937,53.5169725092426,2044.6911999623944,55.37671335869551,0.9803646640655548
