accession,Tm,ogt,species
B4DDF4,51.44994814218825,37.0,Homo sapiens
B4DDJ7,57.36317733138815,37.0,Homo sapiens
B4DDV3,47.50827405275936,37.0,Homo sapiens
B4DDY8,49.708916183996685,37.0,Homo sapiens
B4DE16,47.79074883936547,37.0,Homo sapiens
B4DEK4,44.801966596267334,37.0,Homo sapiens
B4DEX5,47.21229149509511,37.0,Homo sapiens
B4DF64,47.61611762845267,37.0,Homo sapiens
B4DFL2,45.04969359853234,37.0,Homo sapiens
B4DFQ4,51.13519102116172,37.0,Homo sapiens
B4DGW0,47.304029739395574,37.0,Homo sapiens
B4DGX2,52.41684232186871,37.0,Homo sapiens
B4DH53,48.19424604630152,37.0,Homo sapiens
B4DI41,62.73541069705726,37.0,Homo sapiens
B4DJ07,45.22720917985206,37.0,Homo sapiens
B4DJ62,52.69372925375757,37.0,Homo sapiens
B4DJ85,45.06563052010995,37.0,Homo sapiens
B4DJA5,49.06241084037226,37.0,Homo sapiens
B4DJL6,50.04321281998043,37.0,Homo sapiens
B4DJV2,49.383960455687664,37.0,Homo sapiens
B4DK69,47.60586781072443,37.0,Homo sapiens
B4DK80,46.868917905626965,37.0,Homo sapiens
B4DKB2,56.901311723326316,37.0,Homo sapiens
B4DKV7,57.540124505222686,37.0,Homo sapiens
B4DLN1,57.34564707818695,37.0,Homo sapiens
B4DLR8,48.703117446503704,37.0,Homo sapiens
B4DME9,51.03206286254162,37.0,Homo sapiens
B4DNQ5,52.02570707056523,37.0,Homo sapiens
B4DP11,52.613643345502425,37.0,Homo sapiens
B4DPY5,47.803780780884395,37.0,Homo sapiens
B4DQ51,46.169233322410896,37.0,Homo sapiens
B4DQE7,46.34602803721273,37.0,Homo sapiens
B4DQJ8,51.437419085852525,37.0,Homo sapiens
B4DQP0,53.39172696168283,37.0,Homo sapiens
B4DR52,48.34501401116057,37.0,Homo sapiens
B4DR67,45.20230231597362,37.0,Homo sapiens
B4DR80,47.723105339120806,37.0,Homo sapiens
B4DRC4,46.168225460572785,37.0,Homo sapiens
B4DRL5,49.60218828004967,37.0,Homo sapiens
B4DS55,42.86226637590387,37.0,Homo sapiens
B4DSD4,46.588539113326604,37.0,Homo sapiens
B4DSS5,44.19338655439695,37.0,Homo sapiens
B4DSS8,49.753667718567485,37.0,Homo sapiens
B4DT31,54.5334412248236,37.0,Homo sapiens
B4DT77,50.145514217940594,37.0,Homo sapiens
B4DUB9,49.054468713723296,37.0,Homo sapiens
B4DUE9,51.07780556297967,37.0,Homo sapiens
B4DUS9,52.67225982457409,37.0,Homo sapiens
B4DUT8,51.46811598359213,37.0,Homo sapiens
B4DVE7,48.56160462740264,37.0,Homo sapiens
B4DVH1,47.61684832102351,37.0,Homo sapiens
B4DVT3,50.550062063404795,37.0,Homo sapiens
B4DWI1,51.415439880637614,37.0,Homo sapiens
B4DXA9,50.29721769788279,37.0,Homo sapiens
B4DXZ6,47.77029216706382,37.0,Homo sapiens
B4DY08,45.361344464773396,37.0,Homo sapiens
B4DZ31,44.6805402410481,37.0,Homo sapiens
B4DZG6,48.27345647173611,37.0,Homo sapiens
B4DZG7,48.85937753853442,37.0,Homo sapiens
B4DZH6,47.43536746006839,37.0,Homo sapiens
B4DZI8,49.76316936348144,37.0,Homo sapiens
B4DZW6,50.30657707196685,37.0,Homo sapiens
B4E0K5,44.76221498860225,37.0,Homo sapiens
B4E0T2,48.18270798341437,37.0,Homo sapiens
B4E0Y9,45.554205021437035,37.0,Homo sapiens
B4E1D7,50.33059365794423,37.0,Homo sapiens
B4E1N6,47.560427456444515,37.0,Homo sapiens
B4E2W0,49.5683409919229,37.0,Homo sapiens
B4E2X3,46.89318307861856,37.0,Homo sapiens
B4E321,52.72168966490826,37.0,Homo sapiens
B4E3E5,50.336933418348416,37.0,Homo sapiens
B5MBW9,53.66068935833384,37.0,Homo sapiens
B5MBX0,54.01003806633828,37.0,Homo sapiens
B5MBZ0,49.17796703610891,37.0,Homo sapiens
B5MBZ8,54.064301630909114,37.0,Homo sapiens
B5MC59,52.175259081893685,37.0,Homo sapiens
B5MCA4,48.272747040274425,37.0,Homo sapiens
B5MCF9,45.20744896048597,37.0,Homo sapiens
B5MCT8,45.26107329072696,37.0,Homo sapiens
B5MCU0,51.79602321271031,37.0,Homo sapiens
B5MCV2,48.86629940696742,37.0,Homo sapiens
B5MCX3,64.46124770999543,37.0,Homo sapiens
B5MDU6,47.92368058633484,37.0,Homo sapiens
B5ME19,47.57599905303426,37.0,Homo sapiens
B5ME97,51.09439705587286,37.0,Homo sapiens
B5MEG5,51.25700269045564,37.0,Homo sapiens
B7WNH4,52.445584724859806,37.0,Homo sapiens
B7WP27,43.893989175941144,37.0,Homo sapiens
B7WPA5,54.47122624284575,37.0,Homo sapiens
B7WPE2,49.96071283764881,37.0,Homo sapiens
B7WPL0,49.358896702461735,37.0,Homo sapiens
B7Z1I0,46.91563215575883,37.0,Homo sapiens
B7Z1P2,49.891427819701114,37.0,Homo sapiens
B7Z254,53.64096341532368,37.0,Homo sapiens
B7Z2A4,47.07582557692784,37.0,Homo sapiens
B7Z2C3,48.00141337517596,37.0,Homo sapiens
B7Z2F4,52.883458632072085,37.0,Homo sapiens
B7Z2R2,54.17881964094023,37.0,Homo sapiens
B7Z2X9,59.1558790440052,37.0,Homo sapiens
B7Z382,52.64536941254844,37.0,Homo sapiens
B7Z3I5,51.989811229620095,37.0,Homo sapiens
B7Z3T9,46.02852414224009,37.0,Homo sapiens
B7Z463,45.144498030294535,37.0,Homo sapiens
B7Z491,49.982232355160015,37.0,Homo sapiens
B7Z4W5,57.168405378082305,37.0,Homo sapiens
B7Z5C3,48.63164693632839,37.0,Homo sapiens
B7Z5N5,47.24453124277274,37.0,Homo sapiens
B7Z5R1,47.20104407210657,37.0,Homo sapiens
B7Z5R6,54.78373464357465,37.0,Homo sapiens
B7Z5W1,53.08171675810677,37.0,Homo sapiens
B7Z5X7,46.48422954151342,37.0,Homo sapiens
B7Z637,50.55446305436737,37.0,Homo sapiens
B7Z6B8,49.992937199152664,37.0,Homo sapiens
B7Z6V9,45.150275653294415,37.0,Homo sapiens
B7Z6Z4,53.40033090119645,37.0,Homo sapiens
B7Z7F1,52.8174868003942,37.0,Homo sapiens
B7Z7J1,48.721285315990855,37.0,Homo sapiens
B7Z7N5,49.965234611464396,37.0,Homo sapiens
B7Z7Q6,54.6450452484361,37.0,Homo sapiens
B7Z815,46.59836906895987,37.0,Homo sapiens
B7Z817,48.813438750853955,37.0,Homo sapiens
B7Z9C2,54.26692871885756,37.0,Homo sapiens
B7ZAA0,56.43302711694989,37.0,Homo sapiens
B7ZAR1,49.395494658145395,37.0,Homo sapiens
B7ZBJ4,46.27844127036576,37.0,Homo sapiens
B7ZBN5,48.8684612838839,37.0,Homo sapiens
B7ZC38,49.00670407588883,37.0,Homo sapiens
B7ZKJ8,55.64713248721533,37.0,Homo sapiens
B7ZKK9,46.94633562771324,37.0,Homo sapiens
B7ZLX3,49.75869122805896,37.0,Homo sapiens
B7ZLZ2,50.01173488614728,37.0,Homo sapiens
B8Q185,60.886972978614914,37.0,Homo sapiens
B8ZZ50,49.59805700064324,37.0,Homo sapiens
B8ZZ84,54.060929534541984,37.0,Homo sapiens
B8ZZ87,52.67148595452257,37.0,Homo sapiens
B8ZZ98,55.68615673826588,37.0,Homo sapiens
B8ZZD4,52.98529625887703,37.0,Homo sapiens
B8ZZJ9,50.120470981258734,37.0,Homo sapiens
B8ZZS0,50.47922457133026,37.0,Homo sapiens
B8ZZU8,52.46339795311257,37.0,Homo sapiens
B9A018,45.5572943305556,37.0,Homo sapiens
B9EGE7,49.233429917428474,37.0,Homo sapiens
C0H5X6,52.39841334325605,37.0,Homo sapiens
C1IDX9,50.942806983558036,37.0,Homo sapiens
C9IZ93,51.89381332427018,37.0,Homo sapiens
C9J0I9,46.841870869301395,37.0,Homo sapiens
C9J202,51.372966051502004,37.0,Homo sapiens
C9J2P0,44.208513152454664,37.0,Homo sapiens
C9J3Y0,50.84018821720463,37.0,Homo sapiens
C9J494,51.68789309414283,37.0,Homo sapiens
C9J4M6,47.16684955225046,37.0,Homo sapiens
C9J5C3,53.604311106416525,37.0,Homo sapiens
C9J5X9,52.742517822094456,37.0,Homo sapiens
C9J660,48.373120632489204,37.0,Homo sapiens
C9J6B1,48.94704284530809,37.0,Homo sapiens
C9J6J1,47.79754294841605,37.0,Homo sapiens
C9J6N3,48.093284562154814,37.0,Homo sapiens
C9J6N9,50.989544319935405,37.0,Homo sapiens
C9J6P4,50.322948976364984,37.0,Homo sapiens
C9J7E5,49.86383220247353,37.0,Homo sapiens
C9J7I0,56.66584102163655,37.0,Homo sapiens
C9J7I2,48.94004992039424,37.0,Homo sapiens
C9J8E1,47.446389701686776,37.0,Homo sapiens
C9J931,46.44272556987629,37.0,Homo sapiens
C9J9K3,47.359853136523896,37.0,Homo sapiens
C9JA08,49.47957679911767,37.0,Homo sapiens
C9JA28,48.90572578671819,37.0,Homo sapiens
C9JAB2,54.64436605592398,37.0,Homo sapiens
C9JAX3,43.69598448470864,37.0,Homo sapiens
C9JBL1,47.20258522498083,37.0,Homo sapiens
C9JC87,47.19702217687921,37.0,Homo sapiens
C9JC99,51.05799401865788,37.0,Homo sapiens
C9JCC6,55.57771583086568,37.0,Homo sapiens
C9JDR0,45.8264425210475,37.0,Homo sapiens
C9JE12,51.79923968884141,37.0,Homo sapiens
C9JE69,44.9428045944841,37.0,Homo sapiens
C9JEH3,55.29495827908179,37.0,Homo sapiens
C9JEJ2,51.146944451729155,37.0,Homo sapiens
C9JG41,44.9404021148832,37.0,Homo sapiens
C9JG63,51.45978710466652,37.0,Homo sapiens
C9JG87,49.35881563029137,37.0,Homo sapiens
C9JG97,51.78536500823581,37.0,Homo sapiens
C9JHK9,47.63815440939249,37.0,Homo sapiens
C9JJ19,49.539946699885434,37.0,Homo sapiens
C9JJN9,48.2562276480177,37.0,Homo sapiens
C9JJU1,45.612835842537145,37.0,Homo sapiens
C9JJV6,50.56133205539921,37.0,Homo sapiens
C9JKQ2,49.60367191120534,37.0,Homo sapiens
C9JLU1,52.83221230897459,37.0,Homo sapiens
C9JMG3,51.317710374133625,37.0,Homo sapiens
C9JN15,50.704596088688255,37.0,Homo sapiens
C9JNE2,45.914550118099825,37.0,Homo sapiens
C9JNK6,46.65489882227524,37.0,Homo sapiens
C9JNU9,54.24573267761037,37.0,Homo sapiens
C9JP16,45.77613287962923,37.0,Homo sapiens
C9JPE1,48.41675443349385,37.0,Homo sapiens
C9JPM4,48.377774424937144,37.0,Homo sapiens
C9JQB1,51.61054963301527,37.0,Homo sapiens
C9JQV3,52.43157949981741,37.0,Homo sapiens
C9JRZ6,52.48798690953423,37.0,Homo sapiens
C9JTB0,54.7780851523315,37.0,Homo sapiens
C9JTX5,44.168608385113856,37.0,Homo sapiens
C9JUF0,45.88304706988177,37.0,Homo sapiens
C9JX92,50.51444691172828,37.0,Homo sapiens
C9JYE9,52.703616800629334,37.0,Homo sapiens
C9JYJ0,48.15545021858948,37.0,Homo sapiens
C9JZG9,51.84974844843045,37.0,Homo sapiens
C9JZL5,49.555398998106526,37.0,Homo sapiens
C9K0J5,52.552739555360205,37.0,Homo sapiens
C9K0X5,47.87228059746932,37.0,Homo sapiens
D2CFI5,52.83833249799054,37.0,Homo sapiens
D3DQV9,45.6252739100159,37.0,Homo sapiens
D3YTB1,47.24053140948501,37.0,Homo sapiens
D3YTG3,49.40381007316384,37.0,Homo sapiens
D4PHA4,56.92099084682582,37.0,Homo sapiens
D6R9W2,45.870079067288046,37.0,Homo sapiens
D6RAD4,51.50106404083344,37.0,Homo sapiens
D6RAI7,50.74087383120815,37.0,Homo sapiens
D6RAM3,51.780119527361805,37.0,Homo sapiens
D6RAX7,53.076775301297424,37.0,Homo sapiens
D6RAZ7,49.18465303561105,37.0,Homo sapiens
D6RBT3,64.37779136199335,37.0,Homo sapiens
D6RBW1,48.02932843031221,37.0,Homo sapiens
D6RBY6,50.77028908170516,37.0,Homo sapiens
D6RCD0,48.98972867619667,37.0,Homo sapiens
D6RCF4,49.59032596934878,37.0,Homo sapiens
D6RCQ0,50.634086300088605,37.0,Homo sapiens
D6RD24,51.077981675230276,37.0,Homo sapiens
D6RD47,48.618760106197485,37.0,Homo sapiens
D6RE84,52.13851486904347,37.0,Homo sapiens
D6REA1,50.69672186806711,37.0,Homo sapiens
D6REL5,51.59794279806648,37.0,Homo sapiens
D6RER5,54.813100720382124,37.0,Homo sapiens
D6REX3,50.85255836453358,37.0,Homo sapiens
D6RF23,55.57031962830653,37.0,Homo sapiens
D6RF48,48.56163911390693,37.0,Homo sapiens
D6RFG8,49.71997135809069,37.0,Homo sapiens
D6RFH4,49.613225322187965,37.0,Homo sapiens
D6RFN0,53.853444457129804,37.0,Homo sapiens
D6RG13,47.49348304681864,37.0,Homo sapiens
D6RGI3,50.622601377816416,37.0,Homo sapiens
D6RGK9,50.19843800165453,37.0,Homo sapiens
D6RHC4,46.30730132267229,37.0,Homo sapiens
D6RHD3,49.77686638077983,37.0,Homo sapiens
D6RHX8,45.829706852356125,37.0,Homo sapiens
D6RIB6,48.89922731816606,37.0,Homo sapiens
D6RID8,43.98030413353482,37.0,Homo sapiens
D6RIE3,48.58958698722759,37.0,Homo sapiens
D6RIY6,60.72493262181544,37.0,Homo sapiens
D6RJ07,52.30322441752244,37.0,Homo sapiens
D6RJ90,52.66794983711851,37.0,Homo sapiens
D6W592,45.575807092415744,37.0,Homo sapiens
D6W5Y5,50.24085955263837,37.0,Homo sapiens
E1P5S2,48.16686618742266,37.0,Homo sapiens
E2QRB3,52.8707180751686,37.0,Homo sapiens
E2QRJ6,49.14907380100399,37.0,Homo sapiens
E5KLJ5,47.73129672206301,37.0,Homo sapiens
E5RFU2,57.48583329202052,37.0,Homo sapiens
E5RFY4,50.225549151589554,37.0,Homo sapiens
E5RG17,56.70924927295689,37.0,Homo sapiens
E5RGN0,49.77778013246376,37.0,Homo sapiens
E5RGX2,52.78664813333516,37.0,Homo sapiens
E5RH97,52.97196183420913,37.0,Homo sapiens
E5RHA3,50.61285688544186,37.0,Homo sapiens
E5RHC1,42.89170193995719,37.0,Homo sapiens
E5RHG8,51.89146809558622,37.0,Homo sapiens
E5RHL7,50.9122641308592,37.0,Homo sapiens
E5RHW4,49.87442208537332,37.0,Homo sapiens
E5RI87,56.22890467258527,37.0,Homo sapiens
E5RI99,48.96724891555829,37.0,Homo sapiens
E5RIH5,47.820016954496566,37.0,Homo sapiens
E5RIJ0,45.27489787537108,37.0,Homo sapiens
E5RIK9,45.07305398801654,37.0,Homo sapiens
E5RIV7,47.36216537599877,37.0,Homo sapiens
E5RJ68,50.400055230584776,37.0,Homo sapiens
E5RJ73,47.631263528384224,37.0,Homo sapiens
E5RJ99,53.05389573207238,37.0,Homo sapiens
E5RJB2,52.665842901277244,37.0,Homo sapiens
E5RJC0,53.06289666085075,37.0,Homo sapiens
E5RJF8,56.36274038363307,37.0,Homo sapiens
E5RJM6,43.95664229863931,37.0,Homo sapiens
E5RJY1,47.89384406524704,37.0,Homo sapiens
E7EM64,50.44227048381045,37.0,Homo sapiens
E7EM93,48.68923666375094,37.0,Homo sapiens
E7EMA9,55.87686702917376,37.0,Homo sapiens
E7EMB1,46.37434318318711,37.0,Homo sapiens
E7EMK3,58.2013926260331,37.0,Homo sapiens
E7EMN6,49.476748860536404,37.0,Homo sapiens
E7EMW7,48.91918995422326,37.0,Homo sapiens
E7EMX7,50.446504882006785,37.0,Homo sapiens
E7EN19,53.86708633887015,37.0,Homo sapiens
E7EN41,52.46169576135164,37.0,Homo sapiens
E7EN73,53.534551731757645,37.0,Homo sapiens
E7ENI6,47.16229461902402,37.0,Homo sapiens
E7ENR4,47.67905735737055,37.0,Homo sapiens
E7ENZ2,46.786728215425065,37.0,Homo sapiens
E7EP42,45.71419155671971,37.0,Homo sapiens
E7EP87,49.81712460014168,37.0,Homo sapiens
E7EPB3,53.40485734182209,37.0,Homo sapiens
E7EPD0,52.949162047002865,37.0,Homo sapiens
E7EPP6,49.88073492112177,37.0,Homo sapiens
E7EPT4,59.080795769789084,37.0,Homo sapiens
E7EQ34,55.27468126976888,37.0,Homo sapiens
E7EQ45,51.94774986643381,37.0,Homo sapiens
E7EQ57,50.891863681653604,37.0,Homo sapiens
E7EQ69,47.8694025800721,37.0,Homo sapiens
E7EQ72,49.303789659503416,37.0,Homo sapiens
E7EQB3,48.353600987890005,37.0,Homo sapiens
E7EQI3,54.46289425696383,37.0,Homo sapiens
E7EQI7,45.856404245014794,37.0,Homo sapiens
E7EQN6,50.44161313826203,37.0,Homo sapiens
E7EQR8,53.07452889597236,37.0,Homo sapiens
E7EQS8,56.28702834591084,37.0,Homo sapiens
E7EQV3,50.670865789832874,37.0,Homo sapiens
E7EQY1,54.69779166541347,37.0,Homo sapiens
E7EQZ4,49.232812350574044,37.0,Homo sapiens
E7ER60,49.79505859614431,37.0,Homo sapiens
E7ER77,49.67394206838803,37.0,Homo sapiens
E7ERK9,47.18246617446541,37.0,Homo sapiens
E7ERR0,50.32588737226886,37.0,Homo sapiens
E7ES33,49.08306507206513,37.0,Homo sapiens
E7ES43,47.759088272434425,37.0,Homo sapiens
E7ES52,57.17158687830518,37.0,Homo sapiens
E7ES84,48.077178400959895,37.0,Homo sapiens
E7ESA6,52.953314809593316,37.0,Homo sapiens
